date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt
2023-07-14,8,BTC-230717-31000-C,BTCUSDT,C,230717-31000,0.0,0.0,0.0,0.0,0.0,0.0,500.0,575.0,3.07,2.7,,0.3964746,537.0,0.36193669,0.6008666,0.00037929,10.86051904,-66.43613945,0.0,0.0
2023-07-14,8,BTC-230717-31000-P,BTCUSDT,P,230717-31000,0.0,0.0,0.0,0.0,0.0,0.0,220.0,255.0,0.24,4.5,,0.32523453,237.0,0.30894727,-0.38428377,0.00043964,10.74570517,-56.1100265,0.0,0.0
2023-07-14,9,BTC-230717-31000-C,BTCUSDT,C,230717-31000,0.0,0.0,0.0,0.0,0.0,0.0,485.0,530.0,4.68,6.2,,0.38627028,507.0,0.36561847,0.58054393,0.00038335,10.89555886,-68.29031526,0.0,0.0
2023-07-14,9,BTC-230717-31000-P,BTCUSDT,P,230717-31000,0.0,0.0,0.0,0.0,0.0,0.0,260.0,290.0,3.99,3.96,,0.34035504,274.0,0.32652676,-0.41141026,0.00042736,10.84764365,-60.72054669,0.0,0.0
2023-07-14,10,BTC-230717-31000-C,BTCUSDT,C,230717-31000,0.0,0.0,0.0,0.0,0.0,0.0,455.0,500.0,5.2,3.7,,0.36917925,477.0,0.34839094,0.57841757,0.00040584,10.82416503,-65.58305763,0.0,0.0
2023-07-14,10,BTC-230717-31000-P,BTCUSDT,P,230717-31000,0.0,0.0,0.0,0.0,0.0,0.0,255.0,295.0,1.74,3.52,,0.34177244,274.0,0.32324433,-0.41647498,0.00043625,10.79528296,-60.68695643,0.0,0.0
2023-07-14,11,BTC-230717-31000-C,BTCUSDT,C,230717-31000,0.0,0.0,0.0,0.0,0.0,0.0,475.0,525.0,3.36,3.7,,0.37660718,499.0,0.35319269,0.59178097,0.00039986,10.67827644,-66.55541899,0.0,0.0
2023-07-14,11,BTC-230717-31000-P,BTCUSDT,P,230717-31000,0.0,0.0,0.0,0.0,0.0,0.0,250.0,280.0,1.74,3.58,,0.34350455,264.0,0.32940745,-0.40256304,0.00042724,10.64104062,-61.85689012,0.0,0.0
2023-07-14,12,BTC-230717-31000-C,BTCUSDT,C,230717-31000,0.0,0.0,0.0,0.0,0.0,0.0,445.0,495.0,2.47,2.7,,0.39278626,469.0,0.36951661,0.5587124,0.00039223,10.74401883,-71.10585613,0.0,0.0
2023-07-14,12,BTC-230717-31000-P,BTCUSDT,P,230717-31000,0.0,0.0,0.0,0.0,0.0,0.0,285.0,315.0,0.27,4.35,,0.348171,299.0,0.33418298,-0.43641332,0.00043288,10.72359663,-64.18439276,0.0,0.0
2023-07-14,13,BTC-230717-31000-C,BTCUSDT,C,230717-31000,495.0,495.0,495.0,495.0,0.01,0.01,515.0,565.0,2.47,2.5,,0.39569616,539.0,0.37174642,0.60574629,0.00038161,10.43999326,-70.56388715,0.01,312.60501758
2023-07-14,13,BTC-230717-31000-P,BTCUSDT,P,230717-31000,0.0,0.0,0.0,0.0,0.0,0.0,230.0,255.0,0.25,5.39,,0.34126818,242.0,0.3291896,-0.38247185,0.0004272,10.34934986,-61.94334524,0.0,0.0
2023-07-14,14,BTC-230717-31000-C,BTCUSDT,C,230717-31000,495.0,495.0,495.0,495.0,0.01,0.01,540.0,595.0,2.47,2.49,,0.395962,567.0,0.36899924,0.62778365,0.00038015,10.20192149,-69.4981886,0.01,313.08337363
2023-07-14,14,BTC-230717-31000-P,BTCUSDT,P,230717-31000,0.0,0.0,0.0,0.0,0.0,0.0,205.0,230.0,0.23,3.11,,0.33913612,217.0,0.32671958,-0.3578183,0.00042371,10.06792385,-60.72690123,0.0,0.0
2023-07-14,15,BTC-230717-31000-C,BTCUSDT,C,230717-31000,495.0,495.0,495.0,495.0,0.01,0.01,495.0,535.0,1.02,3.5,,0.37940264,514.0,0.35994112,0.60561722,0.00040042,10.27775917,-69.36322765,0.01,312.36697253
2023-07-14,15,BTC-230717-31000-P,BTCUSDT,P,230717-31000,0.0,0.0,0.0,0.0,0.0,0.0,225.0,250.0,0.23,6.44,,0.33734262,237.0,0.32509208,-0.38457181,0.00044017,10.20422094,-62.19931845,0.0,0.0
2023-07-14,16,BTC-230717-31000-C,BTCUSDT,C,230717-31000,495.0,495.0,495.0,495.0,0.03,0.03,460.0,515.0,6.47,2.7,,0.37966132,487.0,0.35283029,0.59628347,0.00041466,10.25093372,-68.8918853,0.03,936.42246264
2023-07-14,16,BTC-230717-31000-P,BTCUSDT,P,230717-31000,0.0,0.0,0.0,0.0,0.0,0.0,240.0,270.0,2.86,4.93,,0.34842968,254.0,0.33375114,-0.39897227,0.00043702,10.21955481,-64.96710575,0.0,0.0
2023-07-14,17,BTC-230717-31000-C,BTCUSDT,C,230717-31000,495.0,495.0,495.0,495.0,0.03,0.03,235.0,260.0,5.05,2.7,,0.3766948,247.0,0.364016,0.38309262,0.00040592,9.85952457,-69.46468221,0.03,921.80247363
2023-07-14,17,BTC-230717-31000-P,BTCUSDT,P,230717-31000,330.0,330.0,330.0,330.0,2.42,2.42,490.0,570.0,2.4,4.87,,0.39140284,529.0,0.35065025,-0.62166214,0.0004198,9.82223509,-66.66104067,2.42,74358.73287253
2023-07-14,18,BTC-230717-31000-C,BTCUSDT,C,230717-31000,495.0,495.0,110.0,110.0,0.27,0.27,100.0,110.0,2.4,2.4,,0.40499747,104.0,0.39773345,0.19303784,0.00027425,6.8836452,-53.85897084,0.25,7523.35598901
2023-07-14,18,BTC-230717-31000-P,BTCUSDT,P,230717-31000,330.0,330.0,330.0,330.0,2.42,2.42,935.0,1015.0,3.9,3.9,,0.41819811,971.0,0.35288334,-0.83667841,0.00027817,6.19474321,-43.00331332,2.42,72826.08597362
2023-07-14,19,BTC-230717-31000-C,BTCUSDT,C,230717-31000,495.0,495.0,110.0,110.0,0.27,0.27,85.0,100.0,5.67,2.7,,0.39202392,92.0,0.38062096,0.18177195,0.00027835,6.57916206,-50.08310728,0.25,7524.66467033
2023-07-14,19,BTC-230717-31000-P,BTCUSDT,P,230717-31000,330.0,330.0,330.0,330.0,2.42,2.42,855.0,1235.0,2.48,2.7,,0.69634914,1029.0,0.44817457,-0.77831203,0.00026628,7.41088258,-66.42707501,2.42,72838.75400879
2023-07-14,20,BTC-230717-31000-C,BTCUSDT,C,230717-31000,495.0,495.0,110.0,110.0,0.27,0.27,100.0,110.0,2.6,2.4,,0.38686335,104.0,0.37970185,0.20222732,0.00029957,6.98275664,-53.92582681,0.25,7549.62362637
2023-07-14,20,BTC-230717-31000-P,BTCUSDT,P,230717-31000,330.0,330.0,330.0,330.0,2.42,2.42,850.0,935.0,2.4,2.4,,0.40817738,888.0,0.34099102,-0.82425251,0.00030593,6.40410005,-44.41485416,2.42,73080.35670329
2023-07-14,21,BTC-230717-31000-C,BTCUSDT,C,230717-31000,495.0,495.0,110.0,110.0,0.27,0.27,80.0,90.0,5.61,2.4,,0.34634411,84.0,0.338808,0.18807251,0.00032345,6.6357501,-46.51519557,0.25,7559.32532967
2023-07-14,21,BTC-230717-31000-P,BTCUSDT,P,230717-31000,330.0,330.0,330.0,330.0,2.42,2.42,800.0,870.0,2.04,2.4,,0.37690163,832.0,0.32116532,-0.82513513,0.00032601,6.34003606,-42.12806853,2.42,73174.26919121
2023-07-14,22,BTC-230717-31000-C,BTCUSDT,C,230717-31000,495.0,495.0,110.0,110.0,0.27,0.27,55.0,70.0,2.14,5.75,,0.3207761,62.0,0.30810595,0.1595547,0.00032323,5.92286063,-38.41809856,0.25,7562.39126374
2023-07-14,22,BTC-230717-31000-P,BTCUSDT,P,230717-31000,330.0,330.0,330.0,330.0,2.42,2.42,760.0,910.0,5.77,2.76,,0.42543411,832.0,0.31271706,-0.83676031,0.00032324,6.01171514,-39.57803581,2.42,73203.94743298
2023-07-14,23,BTC-230717-31000-C,BTCUSDT,C,230717-31000,495.0,495.0,110.0,110.0,0.27,0.27,60.0,65.0,2.4,2.4,,0.29341638,62.0,0.28932154,0.16882264,0.00035928,6.10564054,-37.85324087,0.25,7577.98634616
2023-07-14,23,BTC-230717-31000-P,BTCUSDT,P,230717-31000,330.0,330.0,330.0,330.0,2.42,2.42,700.0,775.0,5.4,2.4,,0.32713652,735.0,0.26356826,-0.854213,0.00035811,5.54401519,-31.31183954,2.42,73354.90783078
2023-07-15,0,BTC-230717-31000-C,BTCUSDT,C,230717-31000,495.0,495.0,110.0,110.0,0.27,0.27,45.0,55.0,5.23,2.4,,0.27509749,49.0,0.26623487,0.15163864,0.00036708,5.64361136,-32.78222345,0.25,7580.73032967
