date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt
2023-09-01,8,BTC-230904-26750-C,BTCUSDT,C,230904-26750,0.0,0.0,0.0,0.0,0.0,0.0,35.0,45.0,17.55,8.0,,0.28917491,39.0,0.27876139,0.12460484,0.00031503,4.80400485,-22.63378842,0.0,0.0
2023-09-01,8,BTC-230904-26750-P,BTCUSDT,P,230904-26750,0.0,0.0,0.0,0.0,0.0,0.0,640.0,1000.0,3.0,4.38,,0.55720568,852.0,0.35360284,-0.8165682,0.00032105,6.21014607,-37.11408486,0.0,0.0
2023-09-01,9,BTC-230904-26750-C,BTCUSDT,C,230904-26750,0.0,0.0,0.0,0.0,0.0,0.0,40.0,45.0,15.9,8.0,,0.27707696,42.0,0.2721113,0.13432794,0.00034171,5.03520135,-23.48793826,0.0,0.0
2023-09-01,9,BTC-230904-26750-P,BTCUSDT,P,230904-26750,0.0,0.0,0.0,0.0,0.0,0.0,640.0,980.0,3.0,5.13,,0.58222771,816.0,0.36611385,-0.79241328,0.00033598,6.66109516,-41.80644927,0.0,0.0
2023-09-01,10,BTC-230904-26750-C,BTCUSDT,C,230904-26750,0.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,8.0,2.77,,0.29779971,44.0,0.28782666,0.13523695,0.00032731,5.01590277,-25.10790811,0.0,0.0
2023-09-01,10,BTC-230904-26750-P,BTCUSDT,P,230904-26750,0.0,0.0,0.0,0.0,0.0,0.0,640.0,980.0,3.0,5.13,,0.55757999,833.0,0.35379,-0.81358999,0.00032852,6.18831574,-38.07574598,0.0,0.0
2023-09-01,11,BTC-230904-26750-C,BTCUSDT,C,230904-26750,0.0,0.0,0.0,0.0,0.0,0.0,45.0,50.0,8.0,8.68,,0.28681338,47.0,0.28202176,0.14448389,0.00035133,5.21788489,-25.96854837,0.0,0.0
2023-09-01,11,BTC-230904-26750-P,BTCUSDT,P,230904-26750,0.0,0.0,0.0,0.0,0.0,0.0,640.0,975.0,3.0,3.0,,0.59660196,806.0,0.37330098,-0.78641532,0.00033977,6.67955272,-44.00247175,0.0,0.0
2023-09-01,12,BTC-230904-26750-C,BTCUSDT,C,230904-26750,0.0,0.0,0.0,0.0,0.0,0.0,35.0,40.0,17.08,8.76,,0.26503444,37.0,0.2597931,0.128018,0.00035347,4.7705282,-22.1972272,0.0,0.0
2023-09-01,12,BTC-230904-26750-P,BTCUSDT,P,230904-26750,0.0,0.0,0.0,0.0,0.0,0.0,535.0,900.0,3.0,4.96,,0.52037716,767.0,0.33518858,-0.80907032,0.00035627,6.20363983,-37.24263763,0.0,0.0
2023-09-01,13,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,40.0,40.0,0.12,0.12,25.0,35.0,16.12,4.24,,0.27370393,29.0,0.26161969,0.10634488,0.00031086,4.14111746,-19.69805991,0.12,3120.99217412
2023-09-01,13,BTC-230904-26750-P,BTCUSDT,P,230904-26750,0.0,0.0,0.0,0.0,0.0,0.0,625.0,975.0,3.0,5.99,,0.56167841,831.0,0.3558392,-0.81836108,0.00032865,5.95488891,-38.5268003,0.0,0.0
2023-09-01,14,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,30.0,30.0,1.12,1.12,15.0,20.0,9.32,6.94,,0.30390143,17.0,0.29468328,0.0621498,0.00018756,2.71263136,-14.75748339,1.12,28806.84444235
2023-09-01,14,BTC-230904-26750-P,BTCUSDT,P,230904-26750,0.0,0.0,0.0,0.0,0.0,0.0,750.0,1100.0,3.0,5.88,,0.42280674,1047.0,0.28640337,-0.94319026,0.00017986,2.52816509,-13.36748137,0.0,0.0
2023-09-01,15,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,30.0,30.0,1.22,1.22,25.0,30.0,7.0,6.78,,0.31325281,27.0,0.30620396,0.08879919,0.00023797,3.54740654,-20.36672287,1.22,31496.52413176
2023-09-01,15,BTC-230904-26750-P,BTCUSDT,P,230904-26750,1100.0,1100.0,1100.0,1100.0,2.2,2.2,735.0,1075.0,3.0,3.28,,0.51805496,974.0,0.33402748,-0.89132538,0.00025292,4.11289355,-25.75900332,2.2,56797.0107294
2023-09-01,16,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,20.0,20.0,4.22,4.22,15.0,20.0,7.55,5.83,,0.29173195,17.0,0.28272212,0.06507165,0.00020524,2.77541785,-14.94606755,3.12,80511.48914824
2023-09-01,16,BTC-230904-26750-P,BTCUSDT,P,230904-26750,1100.0,1100.0,935.0,935.0,4.52,4.52,915.0,1015.0,4.26,4.28,,0.38020611,973.0,0.26510305,-0.94691744,0.00018655,2.36552485,-11.944859,2.32,59867.51757177
2023-09-01,17,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,15.0,15.0,5.25,5.25,10.0,15.0,9.0,10.0,,0.34660757,12.0,0.33379138,0.04278333,0.00012719,1.95066593,-12.60217833,3.15,80233.53178236
2023-09-01,17,BTC-230904-26750-P,BTCUSDT,P,230904-26750,1100.0,1110.0,935.0,1110.0,6.52,6.52,1220.0,1355.0,3.12,5.44,,0.53609848,1285.0,0.34304924,-0.95274729,0.00013406,2.11308562,-14.03011291,4.32,110034.55787295
2023-09-01,18,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,15.0,15.0,5.25,5.25,15.0,20.0,6.71,10.58,,0.3302747,17.0,0.32041669,0.05960732,0.00017281,2.53659555,-15.98879696,3.15,80839.8552706
2023-09-01,18,BTC-230904-26750-P,BTCUSDT,P,230904-26750,1100.0,1220.0,935.0,1220.0,7.93,7.93,1050.0,1165.0,4.09,2.01,,0.44854164,1113.0,0.29927082,-0.95253996,0.00015444,2.11738892,-12.4656361,4.32,110866.08722825
2023-09-01,19,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,15.0,15.0,5.25,5.25,10.0,15.0,8.4,7.69,,0.31453729,12.0,0.30252665,0.04695909,0.00015278,2.0816853,-12.59524741,3.15,80753.56750588
2023-09-01,19,BTC-230904-26750-P,BTCUSDT,P,230904-26750,1100.0,1220.0,935.0,1220.0,7.93,7.93,1120.0,1245.0,3.85,5.59,,0.59251308,1169.0,0.44968367,-0.86794557,0.00022408,4.5384312,-40.81697866,4.32,110747.74972235
2023-09-01,20,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,15.0,15.0,5.3,5.3,15.0,20.0,4.31,15.02,,0.30453086,17.0,0.29515594,0.06453703,0.00020194,2.66742982,-16.01296385,3.2,82500.88658822
2023-09-01,20,BTC-230904-26750-P,BTCUSDT,P,230904-26750,1100.0,1220.0,935.0,1120.0,8.1,8.1,950.0,1055.0,5.45,5.4,,0.45303583,992.0,0.30151792,-0.93125751,0.00020758,2.80099775,-17.17722766,4.32,111376.1968941
2023-09-01,21,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,15.0,20.0,30.28,30.28,10.0,15.0,8.4,7.66,,0.28096855,12.0,0.26982307,0.05226908,0.00018857,2.24363156,-12.52511721,28.18,727713.53027755
2023-09-01,21,BTC-230904-26750-P,BTCUSDT,P,230904-26750,1100.0,1220.0,935.0,1120.0,8.1,8.1,980.0,1090.0,3.58,2.52,,0.56017399,1028.0,0.45527935,-0.82894447,0.00026574,5.33504422,-50.25359655,4.32,111558.6391341
2023-09-01,22,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,15.0,20.0,30.28,30.28,10.0,15.0,6.39,10.35,,0.29311121,12.0,0.28159976,0.05083651,0.00017855,2.17220802,-12.87769001,28.18,726398.20391292
2023-09-01,22,BTC-230904-26750-P,BTCUSDT,P,230904-26750,1100.0,1220.0,935.0,1120.0,8.1,8.1,935.0,1040.0,3.39,4.96,,0.4125452,995.0,0.2812726,-0.94936489,0.0001782,2.16535199,-12.82213094,4.32,111356.99932235
2023-09-01,23,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,15.0,20.0,30.28,30.28,10.0,15.0,8.01,4.39,,0.2862078,12.0,0.27485788,0.05222878,0.00018828,2.20316598,-12.97616838,28.18,727205.57417415
2023-09-01,23,BTC-230904-26750-P,BTCUSDT,P,230904-26750,1100.0,1220.0,935.0,1120.0,8.1,8.1,895.0,995.0,4.73,2.21,,0.39107323,955.0,0.27053661,-0.95051824,0.00018323,2.11040063,-12.2343816,4.32,111480.7693553
2023-09-02,0,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,15.0,20.0,30.28,30.28,10.0,15.0,8.4,4.39,,0.29276669,12.0,0.28120339,0.05164228,0.00018415,2.16254724,-13.26790998,28.18,726851.5107083
2023-09-02,0,BTC-230904-26750-P,BTCUSDT,P,230904-26750,1100.0,1220.0,935.0,1120.0,8.1,8.1,925.0,1030.0,5.39,4.83,,0.44095278,975.0,0.29547639,-0.93934942,0.00019896,2.4549496,-15.82638498,4.32,111426.4913506
2023-09-02,1,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,15.0,20.0,30.28,30.28,10.0,15.0,0.4,14.25,,0.29891074,12.0,0.28714538,0.05114981,0.00018072,2.12538151,-13.5620074,28.18,726409.95
2023-09-02,1,BTC-230904-26750-P,BTCUSDT,P,230904-26750,1100.0,1220.0,935.0,1120.0,8.1,8.1,925.0,1030.0,5.39,4.83,,0.41885376,985.0,0.28442688,-0.95049129,0.00017777,2.07085753,-13.08898927,4.32,111358.8
2023-09-02,2,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,15.0,20.0,30.28,30.28,10.0,15.0,0.4,14.25,,0.3053689,12.0,0.29339224,0.05064378,0.00017723,2.08782378,-13.86901326,28.18,725957.23664245
2023-09-02,2,BTC-230904-26750-P,BTCUSDT,P,230904-26750,1100.0,1220.0,935.0,1120.0,8.1,8.1,945.0,1045.0,5.52,5.34,,0.42815208,1000.0,0.28907604,-0.95188863,0.00017266,2.00404641,-13.11665136,4.32,111289.3989459
2023-09-02,3,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,15.0,20.0,30.28,30.28,10.0,15.0,0.4,14.25,,0.29872119,12.0,0.28689504,0.05198118,0.00018653,2.11447139,-13.99911016,28.18,727126.95528953
2023-09-02,3,BTC-230904-26750-P,BTCUSDT,P,230904-26750,1100.0,1220.0,935.0,1120.0,8.1,8.1,945.0,1045.0,5.52,5.34,,0.49972773,972.0,0.32486386,-0.92409279,0.00022123,2.83965615,-21.28838626,4.32,111468.71706355
2023-09-02,4,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,15.0,15.0,31.28,31.28,10.0,15.0,0.42,13.25,,0.30681074,12.0,0.29472589,0.05125546,0.00018145,2.06913509,-14.3488087,29.18,752130.48720697
2023-09-02,4,BTC-230904-26750-P,BTCUSDT,P,230904-26750,1100.0,1220.0,935.0,1120.0,8.1,8.1,940.0,1045.0,2.81,2.5,,0.47029018,986.0,0.31014509,-0.93948644,0.00019657,2.35881715,-17.21344886,4.32,111350.36685175
2023-09-02,5,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,15.0,15.0,31.28,31.28,10.0,15.0,4.92,12.83,,0.29900849,12.0,0.28710485,0.05279007,0.00019227,2.10076018,-14.47524181,29.18,753474.37725637
2023-09-02,5,BTC-230904-26750-P,BTCUSDT,P,230904-26750,1100.0,1220.0,935.0,1120.0,8.1,8.1,920.0,1025.0,2.18,3.68,,0.50548077,951.0,0.32774038,-0.92144292,0.00022934,2.86047552,-22.49971522,4.32,111549.3252141
2023-09-02,6,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,15.0,15.0,31.28,31.28,10.0,15.0,0.42,13.56,,0.30692518,12.0,0.29476464,0.05209424,0.00018733,2.05636369,-14.84424149,29.18,752906.69237182
2023-09-02,6,BTC-230904-26750-P,BTCUSDT,P,230904-26750,1100.0,1220.0,935.0,1120.0,8.1,8.1,920.0,1025.0,2.18,3.68,,0.4791069,964.0,0.31455345,-0.93589796,0.00020663,2.42055085,-18.64624427,4.32,111465.28139295
2023-09-02,7,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,15.0,15.0,31.28,31.28,10.0,15.0,0.42,13.89,,0.31197131,12.0,0.29963315,0.0518365,0.00018551,2.02671023,-15.18165115,29.18,752712.16132697
2023-09-02,7,BTC-230904-26750-P,BTCUSDT,P,230904-26750,1100.0,1220.0,935.0,1120.0,8.1,8.1,920.0,1025.0,2.18,3.68,,0.47105312,969.0,0.31052656,-0.94172529,0.00019636,2.22314996,-17.25857792,4.32,111436.48173175
2023-09-02,8,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,15.0,15.0,31.28,31.28,10.0,15.0,0.42,11.39,,0.31847298,12.0,0.30591488,0.05140522,0.0001825,1.99127985,-15.55298388,29.18,752460.41345182
2023-09-02,8,BTC-230904-26750-P,BTCUSDT,P,230904-26750,1100.0,1220.0,935.0,1120.0,8.1,8.1,940.0,1045.0,2.39,3.26,,0.49773216,982.0,0.32386608,-0.93818034,0.00019936,2.30291115,-19.04247836,4.32,111399.21131295
2023-09-02,9,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,15.0,15.0,31.28,31.28,10.0,15.0,0.42,13.89,,0.31414211,12.0,0.30166507,0.05245507,0.00018989,2.00413109,-15.77146152,29.18,753288.59334576
2023-09-02,9,BTC-230904-26750-P,BTCUSDT,P,230904-26750,1100.0,1220.0,935.0,1120.0,8.1,8.1,915.0,1015.0,4.24,4.39,,0.49057007,954.0,0.32028503,-0.93648562,0.00020788,2.32942494,-19.46283757,4.32,111521.82053645
2023-09-02,10,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,15.0,15.0,31.28,31.28,10.0,15.0,0.42,13.42,,0.31186402,12.0,0.29940903,0.0532544,0.00019561,2.00779167,-16.03059332,29.18,753880.86152242
2023-09-02,10,BTC-230904-26750-P,BTCUSDT,P,230904-26750,1100.0,1220.0,935.0,1120.0,8.1,8.1,875.0,975.0,3.33,4.11,,0.44513702,928.0,0.29756851,-0.94783361,0.00019362,1.97517415,-15.67322681,4.32,111609.5038306
2023-09-02,11,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,15.0,15.0,31.28,31.28,10.0,15.0,4.99,12.73,,0.32045066,12.0,0.30771375,0.05255713,0.00019061,1.9633137,-16.47640369,29.18,753288.97783516
2023-09-02,11,BTC-230904-26750-P,BTCUSDT,P,230904-26750,1100.0,1220.0,935.0,1120.0,8.1,8.1,900.0,1000.0,4.0,4.62,,0.47247887,948.0,0.31123943,-0.94541597,0.00019419,2.02306229,-17.17234869,4.32,111521.8774588
2023-09-02,12,BTC-230904-26750-C,BTCUSDT,C,230904-26750,40.0,40.0,15.0,15.0,31.28,31.28,10.0,15.0,0.4,13.42,,0.32561839,12.0,0.31269372,0.05236142,0.00018922,1.9347416,-16.88309664,29.18,752955.55553977
