date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt,timestamp,strike_price,spot_price
2023-07-12,8,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1675.0,1855.0,4.81,3.7,,0.6062603,1760.0,0.40313015,0.94731378,9.639e-05,2.97509957,-20.27066437,0.0,0.0,2023-07-12 08:00:00+00:00,29000,30735.48
2023-07-12,9,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1690.0,1870.0,4.97,2.7,,0.64853191,1756.0,0.42426596,0.93851511,0.0001042,3.33493719,-24.25533777,0.0,0.0,2023-07-12 09:00:00+00:00,29000,30724.01
2023-07-12,10,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1655.0,1830.0,5.45,2.7,,0.65032005,1713.0,0.42516003,0.9346262,0.00011002,3.46782722,-25.64131441,0.0,0.0,2023-07-12 10:00:00+00:00,29000,30679.99
2023-07-12,11,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1755.0,1935.0,2.8,2.7,,0.69216251,1809.0,0.44608126,0.93721611,0.00010204,3.34652786,-26.34383395,0.0,0.0,2023-07-12 11:00:00+00:00,29000,30776.25
2023-07-12,12,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1835.0,2030.0,2.36,2.7,,0.89076519,1925.0,0.75191259,0.81828678,0.00013067,7.09158768,-95.50266231,0.0,0.0,2023-07-12 12:00:00+00:00,29000,30721.17
2023-07-12,13,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1630.0,1810.0,3.37,2.07,,0.65115452,1697.0,0.42557726,0.93712485,0.00010907,3.28896604,-25.44915021,0.0,0.0,2023-07-12 13:00:00+00:00,29000,30666.33
2023-07-12,14,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1770.0,1955.0,2.43,2.7,,0.78967571,1847.0,0.62396288,0.86580731,0.0001309,5.72427246,-65.9394141,0.0,0.0,2023-07-12 14:00:00+00:00,29000,30736.57
2023-07-12,15,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1535.0,1700.0,4.17,2.7,,0.67358971,1595.0,0.49825191,0.88963132,0.00014499,4.91784133,-45.94337295,0.0,0.0,2023-07-12 15:00:00+00:00,29000,30524.63
2023-07-12,16,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,1630.0,4.28,2.16,,0.62314034,1520.0,0.41157017,0.92619785,0.00013141,3.61484858,-28.33823384,0.0,0.0,2023-07-12 16:00:00+00:00,29000,30487.03
2023-07-12,17,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,1620.0,0.01,2.7,,0.65829754,1530.0,0.51073313,0.87615673,0.00015632,5.23899525,-51.78806013,0.0,0.0,2023-07-12 17:00:00+00:00,29000,30447.95
2023-07-12,18,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1490.0,1650.0,4.26,4.32,,0.61636448,1550.0,0.40818224,0.9354745,0.00012127,3.21100781,-25.78367981,0.0,0.0,2023-07-12 18:00:00+00:00,29000,30521.67
2023-07-12,19,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,1600.0,0.01,2.7,,0.81823349,1533.0,0.73220968,0.77170741,0.00016478,7.57833358,-110.97807063,0.0,0.0,2023-07-12 19:00:00+00:00,29000,30287.47
2023-07-12,20,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,1600.0,0.01,2.7,,0.75897694,1531.0,0.66357374,0.80573406,0.00016643,6.8513638,-92.46841443,0.0,0.0,2023-07-12 20:00:00+00:00,29000,30348.0
2023-07-12,21,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,1600.0,0.01,2.7,,0.75710773,1531.0,0.65943241,0.81035122,0.0001664,6.69553294,-91.34915454,0.0,0.0,2023-07-12 21:00:00+00:00,29000,30356.01
2023-07-12,22,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,1600.0,0.01,2.7,,0.75138092,1531.0,0.65051317,0.81725519,0.00016623,6.48916259,-88.86874045,0.0,0.0,2023-07-12 22:00:00+00:00,29000,30368.68
2023-07-12,23,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,1600.0,0.01,2.7,,0.74466705,1530.0,0.64004421,0.82492519,0.00016585,6.26319592,-85.90076598,0.0,0.0,2023-07-12 23:00:00+00:00,29000,30380.0
2023-07-13,0,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,1600.0,0.01,2.7,,0.78052521,1531.0,0.68076134,0.80870917,0.00016642,6.55406517,-97.34687203,0.0,0.0,2023-07-13 00:00:00+00:00,29000,30353.51
2023-07-13,1,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,1600.0,0.01,2.7,,0.75172901,1530.0,0.64363241,0.82873984,0.00016558,6.06578317,-86.75810149,0.0,0.0,2023-07-13 01:00:00+00:00,29000,30383.78
2023-07-13,2,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,1600.0,0.01,2.7,,0.81350327,1532.0,0.71486712,0.79918997,0.00016636,6.62249296,-107.18892737,0.0,0.0,2023-07-13 02:00:00+00:00,29000,30337.55
2023-07-13,3,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,1600.0,0.01,2.7,,0.86269379,1532.0,0.76853991,0.77916188,0.0001654,6.92704322,-122.85417,0.0,0.0,2023-07-13 03:00:00+00:00,29000,30298.01
2023-07-13,4,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,1600.0,0.01,2.7,,0.8717823,1532.0,0.77678561,0.77885247,0.00016538,6.86546759,-125.48158575,0.0,0.0,2023-07-13 04:00:00+00:00,29000,30297.33
2023-07-13,5,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1470.0,1600.0,0.01,2.7,,0.85494995,1532.0,0.75587511,0.79074966,0.00016609,6.58826659,-119.51709777,0.0,0.0,2023-07-13 05:00:00+00:00,29000,30323.0
2023-07-13,6,BTC-230715-29000-C,BTCUSDT,C,230715-29000,0.0,0.0,0.0,0.0,0.0,0.0,1525.0,1600.0,0.14,2.7,,0.79107761,1561.0,0.72994947,0.81099755,0.00016306,6.14677702,-109.88109111,0.0,0.0,2023-07-13 06:00:00+00:00,29000,30383.98
2023-07-13,7,BTC-230715-29000-C,BTCUSDT,C,230715-29000,1525.0,1525.0,1470.0,1470.0,0.15,0.15,1355.0,1495.0,4.11,2.7,,0.65097809,1395.0,0.42548904,0.93007181,0.00014028,3.01561313,-32.07757307,0.15,4554.81774706,2023-07-13 07:00:00+00:00,29000,30366.02
