date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt,timestamp,strike_price,spot_price
2023-09-03,8,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,340.0,370.0,1.5,7.2,,0.32328606,354.0,0.30682862,0.5784971,0.00054718,9.11503089,-47.26886857,0.0,0.0,2023-09-03 08:00:00+00:00,25750,25882.18
2023-09-03,9,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,350.0,385.0,8.55,10.29,,0.32682896,367.0,0.30736506,0.59193506,0.00054554,8.99197495,-47.37956486,0.0,0.0,2023-09-03 09:00:00+00:00,25750,25905.02
2023-09-03,10,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,370.0,410.0,1.5,9.63,,0.3388381,389.0,0.31626672,0.60494907,0.00052899,8.86235727,-48.74534507,0.0,0.0,2023-09-03 10:00:00+00:00,25750,25932.97
2023-09-03,11,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,375.0,405.0,1.5,6.74,,0.32876134,389.0,0.311625,0.61241772,0.0005377,8.75421702,-48.14156061,0.0,0.0,2023-09-03 11:00:00+00:00,25750,25943.38
2023-09-03,12,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,360.0,380.0,1.5,7.1,,0.33423781,369.0,0.32291114,0.58509459,0.00053305,8.82885011,-51.06129425,0.0,0.0,2023-09-03 12:00:00+00:00,25750,25896.06
2023-09-03,13,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,345.0,375.0,1.5,7.14,,0.33313155,359.0,0.31600624,0.58553959,0.00054874,8.75950521,-50.32812154,0.0,0.0,2023-09-03 13:00:00+00:00,25750,25890.46
2023-09-03,14,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,350.0,390.0,1.5,12.37,,0.33023655,369.0,0.30693948,0.60713971,0.00056086,8.58642857,-48.65543411,0.0,0.0,2023-09-03 14:00:00+00:00,25750,25926.96
2023-09-03,15,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,340.0,360.0,1.5,7.29,,0.3343749,349.0,0.32284051,0.57408973,0.00054911,8.6700692,-52.48195181,0.0,0.0,2023-09-03 15:00:00+00:00,25750,25873.5
2023-09-03,16,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,320.0,345.0,1.5,7.47,,0.33641577,332.0,0.32195449,0.56048983,0.00055879,8.64407537,-53.0092685,0.0,0.0,2023-09-03 16:00:00+00:00,25750,25846.9
2023-09-03,17,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,340.0,365.0,1.5,7.16,,0.33542633,352.0,0.32071263,0.58392836,0.00055846,8.49576343,-52.73586567,0.0,0.0,2023-09-03 17:00:00+00:00,25750,25888.0
2023-09-03,18,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,365.0,405.0,1.5,11.52,,0.35401821,384.0,0.32997817,0.60700626,0.00053845,8.32097536,-54.01431543,0.0,0.0,2023-09-03 18:00:00+00:00,25750,25934.01
2023-09-03,19,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,440.0,480.0,1.5,7.87,,0.39023399,459.0,0.36548197,0.63623502,0.0004772,8.08221105,-59.07777529,0.0,0.0,2023-09-03 19:00:00+00:00,25750,26011.16
2023-09-03,20,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,465.0,515.0,1.5,7.64,,0.40684581,489.0,0.37519455,0.65193216,0.00046086,7.90239883,-60.30351889,0.0,0.0,2023-09-03 20:00:00+00:00,25750,26048.18
2023-09-03,21,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,390.0,420.0,1.5,6.59,,0.35645247,404.0,0.33772677,0.62506278,0.00053137,8.01163249,-55.98061693,0.0,0.0,2023-09-03 21:00:00+00:00,25750,25967.7
2023-09-03,22,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,375.0,405.0,1.5,6.69,,0.35349965,389.0,0.33470541,0.61810135,0.00054426,7.98234937,-56.24678986,0.0,0.0,2023-09-03 22:00:00+00:00,25750,25950.6
2023-09-03,23,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,395.0,415.0,1.5,6.55,,0.35309792,404.0,0.34035981,0.62841259,0.00053497,7.85108833,-57.26103548,0.0,0.0,2023-09-03 23:00:00+00:00,25750,25971.21
2023-09-04,0,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,345.0,360.0,1.5,6.9,,0.33413768,352.0,0.32468259,0.59986623,0.00057964,7.9323392,-56.19227901,0.0,0.0,2023-09-04 00:00:00+00:00,25750,25910.09
2023-09-04,1,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,350.0,360.0,1.74,6.91,,0.33858418,354.0,0.33223122,0.59763028,0.00057256,7.87072495,-58.10860286,0.0,0.0,2023-09-04 01:00:00+00:00,25750,25908.49
2023-09-04,2,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,405.0,410.0,1.6,8.01,,0.34562945,407.0,0.34232914,0.63799148,0.00054175,7.57583466,-58.71883937,0.0,0.0,2023-09-04 02:00:00+00:00,25750,25983.16
2023-09-04,3,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,390.0,410.0,1.5,6.36,,0.34525156,399.0,0.33182859,0.64549495,0.00056005,7.4507173,-57.05418093,0.0,0.0,2023-09-04 03:00:00+00:00,25750,25987.56
2023-09-04,4,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,395.0,400.0,1.6,1.6,,0.33983946,397.0,0.33646286,0.64191192,0.00055982,7.40334872,-58.61031254,0.0,0.0,2023-09-04 04:00:00+00:00,25750,25982.64
2023-09-04,5,BTC-230906-25750-C,BTCUSDT,C,230906-25750,0.0,0.0,0.0,0.0,0.0,0.0,350.0,355.0,1.5,1.65,,0.3216517,352.0,0.31829357,0.6227726,0.0006091,7.44422912,-56.86649065,0.0,0.0,2023-09-04 05:00:00+00:00,25750,25934.44
2023-09-04,6,BTC-230906-25750-C,BTCUSDT,C,230906-25750,345.0,345.0,345.0,345.0,1.39,1.39,375.0,380.0,1.62,1.6,,0.3329289,377.0,0.32949448,0.63807454,0.00058571,7.279086,-58.73644982,1.39,36094.56273297,2023-09-04 06:00:00+00:00,25750,25967.48
2023-09-04,7,BTC-230906-25750-C,BTCUSDT,C,230906-25750,345.0,345.0,345.0,345.0,1.39,1.39,350.0,365.0,1.59,1.58,,0.31802654,357.0,0.30752867,0.64645552,0.00062895,7.1449295,-54.9314496,1.39,36090.52761059,2023-09-04 07:00:00+00:00,25750,25964.96
2023-09-04,8,BTC-230906-25750-C,BTCUSDT,C,230906-25750,345.0,365.0,345.0,365.0,1.49,1.49,365.0,375.0,1.44,7.68,,0.31594276,369.0,0.30876756,0.66068521,0.00062297,6.96892596,-54.93869433,1.39,36120.22586,2023-09-04 08:00:00+00:00,25750,25986.08
2023-09-04,9,BTC-230906-25750-C,BTCUSDT,C,230906-25750,345.0,365.0,345.0,360.0,1.79,1.79,330.0,355.0,1.59,1.59,,0.32175183,342.0,0.30393124,0.64291939,0.00065268,7.01587624,-55.62602774,1.39,36070.44848824,2023-09-04 09:00:00+00:00,25750,25952.21
2023-09-04,10,BTC-230906-25750-C,BTCUSDT,C,230906-25750,345.0,365.0,345.0,360.0,1.79,1.79,305.0,315.0,1.66,1.66,,0.30768514,309.0,0.3006354,0.61596669,0.00068422,7.09278276,-56.86209069,1.39,36017.61246235,2023-09-04 10:00:00+00:00,25750,25907.79
2023-09-04,11,BTC-230906-25750-C,BTCUSDT,C,230906-25750,345.0,365.0,295.0,295.0,3.24,3.24,300.0,305.0,1.68,1.53,,0.30978441,302.0,0.30624628,0.60509075,0.00068509,7.06554197,-59.01224426,2.84,73543.7612706,2023-09-04 11:00:00+00:00,25750,25892.49
2023-09-04,12,BTC-230906-25750-C,BTCUSDT,C,230906-25750,345.0,365.0,295.0,295.0,3.24,3.24,285.0,290.0,1.76,1.66,,0.32148361,287.0,0.31795502,0.57904917,0.00067893,7.08522483,-62.86795055,2.84,73439.20827693,2023-09-04 12:00:00+00:00,25750,25858.38
2023-09-04,13,BTC-230906-25750-C,BTCUSDT,C,230906-25750,345.0,365.0,295.0,295.0,3.24,3.24,300.0,305.0,1.56,10.74,,0.32540321,302.0,0.3218016,0.59619957,0.0006715,6.94116861,-63.81898322,2.84,73504.54755295,2023-09-04 13:00:00+00:00,25750,25883.35
