date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt,timestamp,strike_price,spot_price
2023-06-29,8,BTC-230702-30750-C,BTCUSDT,C,230702-30750,0.0,0.0,0.0,0.0,0.0,0.0,260.0,270.0,2.5,7.88,,0.39022684,264.0,0.38539201,0.37152077,0.00035863,10.34176801,-67.36257752,0.0,0.0,2023-06-29 08:00:00+00:00,30750,30383.98
2023-06-29,9,BTC-230702-30750-C,BTCUSDT,C,230702-30750,0.0,0.0,0.0,0.0,0.0,0.0,285.0,310.0,2.5,7.88,,0.41252732,297.0,0.40058404,0.39374652,0.00035299,10.46653624,-71.87504154,0.0,0.0,2023-06-29 09:00:00+00:00,30750,30433.33
2023-06-29,10,BTC-230702-30750-C,BTCUSDT,C,230702-30750,445.0,445.0,445.0,445.0,0.05,0.05,410.0,420.0,2.5,10.58,,0.40876806,414.0,0.40416628,0.48897724,0.00036214,10.86557872,-76.37361503,0.05,1534.74031319,2023-06-29 10:00:00+00:00,30750,30697.11
2023-06-29,11,BTC-230702-30750-C,BTCUSDT,C,230702-30750,445.0,445.0,355.0,355.0,2.6,2.6,355.0,390.0,7.88,7.88,,0.39766669,372.0,0.38140208,0.47545438,0.00038637,10.75949132,-72.41780389,2.55,78198.81476373,2023-06-29 11:00:00+00:00,30750,30670.94
2023-06-29,12,BTC-230702-30750-C,BTCUSDT,C,230702-30750,445.0,445.0,355.0,355.0,2.6,2.6,350.0,385.0,2.7,7.88,,0.41482151,367.0,0.39836466,0.46084532,0.00037209,10.63388682,-75.87129273,2.55,78104.67352746,2023-06-29 12:00:00+00:00,30750,30623.93
2023-06-29,13,BTC-230702-30750-C,BTCUSDT,C,230702-30750,445.0,445.0,355.0,395.0,2.61,2.61,370.0,375.0,0.04,2.7,,0.43869913,372.0,0.43631047,0.44106343,0.00034098,10.46530373,-83.02004315,2.55,77828.82965934,2023-06-29 13:00:00+00:00,30750,30564.0
2023-06-29,14,BTC-230702-30750-C,BTCUSDT,C,230702-30750,445.0,445.0,355.0,395.0,2.61,2.61,265.0,300.0,7.88,7.88,,0.41044533,282.0,0.39311171,0.39438731,0.0003732,10.0968719,-73.27719825,2.55,77667.75932966,2023-06-29 14:00:00+00:00,30750,30450.01
2023-06-29,15,BTC-230702-30750-C,BTCUSDT,C,230702-30750,445.0,445.0,355.0,395.0,2.61,2.61,260.0,280.0,7.88,2.7,,0.38465679,269.0,0.37469923,0.3967872,0.00039495,10.04299101,-70.55783842,2.55,77720.29605495,2023-06-29 15:00:00+00:00,30750,30478.8
2023-06-29,16,BTC-230702-30750-C,BTCUSDT,C,230702-30750,445.0,445.0,355.0,395.0,2.61,2.61,255.0,285.0,7.88,7.88,,0.38337886,269.0,0.36839962,0.40330894,0.0004063,10.01449208,-70.27273928,2.55,77782.09068132,2023-06-29 16:00:00+00:00,30750,30502.01
2023-06-29,17,BTC-230702-30750-C,BTCUSDT,C,230702-30750,445.0,445.0,355.0,395.0,2.61,2.61,260.0,290.0,7.88,10.58,,0.37427127,274.0,0.35931408,0.41721242,0.00042277,10.02927201,-69.74792017,2.55,77876.53819781,2023-06-29 17:00:00+00:00,30750,30543.33
