date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt
2023-05-18,22,BTC-230609-29000-C,BTCUSDT,C,230609-29000,535.0,535.0,535.0,535.0,0.2,0.2,395.0,430.0,1.5,2.45,,0.4456073,412.0,0.43722332,0.25449884,0.00011274,20.87537468,-21.35015355,0.2,5378.27854945
2023-05-18,15,BTC-230609-29000-P,BTCUSDT,P,230609-29000,0.0,0.0,0.0,0.0,0.0,0.0,2340.0,2405.0,2.39,2.44,,0.44543266,2372.0,0.43065429,-0.72553979,0.00011731,21.99598302,-21.85998308,0.0,0.0
2023-05-18,11,BTC-230609-29000-C,BTCUSDT,C,230609-29000,0.0,0.0,0.0,0.0,0.0,0.0,555.0,605.0,2.49,2.4,,0.45292914,579.0,0.44248134,0.31892624,0.00012044,23.93008618,-24.24872739,0.0,0.0
2023-05-18,15,BTC-230609-29000-C,BTCUSDT,C,230609-29000,535.0,535.0,535.0,535.0,0.2,0.2,440.0,485.0,2.89,2.45,,0.44414401,462.0,0.43394655,0.2762453,0.00011679,22.06626783,-22.09748233,0.2,5414.76920879
2023-05-18,13,BTC-230609-29000-C,BTCUSDT,C,230609-29000,0.0,0.0,0.0,0.0,0.0,0.0,490.0,545.0,2.86,5.31,,0.44668078,517.0,0.43476224,0.29823363,0.00011985,23.07607816,-23.06345306,0.0,0.0
2023-05-18,8,BTC-230609-29000-C,BTCUSDT,C,230609-29000,0.0,0.0,0.0,0.0,0.0,0.0,545.0,650.0,3.64,3.39,,0.47083557,597.0,0.44903547,0.32196451,0.00011883,24.08948124,-24.63079862,0.0,0.0
2023-05-18,18,BTC-230609-29000-C,BTCUSDT,C,230609-29000,535.0,535.0,535.0,535.0,0.2,0.2,350.0,380.0,1.5,1.5,,0.45243084,364.0,0.44478953,0.22990417,0.00010555,19.63079592,-20.26668414,0.2,5323.69995604
2023-05-18,18,BTC-230609-29000-P,BTCUSDT,P,230609-29000,0.0,0.0,0.0,0.0,0.0,0.0,2715.0,2755.0,2.39,1.5,,0.44888496,2734.0,0.43860435,-0.77370356,0.00010609,19.45696411,-19.80789173,0.0,0.0
2023-05-18,13,BTC-230609-29000-P,BTCUSDT,P,230609-29000,0.0,0.0,0.0,0.0,0.0,0.0,2135.0,2485.0,2.23,2.1,,0.53100348,2305.0,0.45603335,-0.69136348,0.00011603,23.43230319,-24.56530118,0.0,0.0
2023-05-18,12,BTC-230609-29000-C,BTCUSDT,C,230609-29000,0.0,0.0,0.0,0.0,0.0,0.0,500.0,545.0,2.49,2.4,,0.44994414,522.0,0.44018596,0.29781198,0.00011831,23.0593167,-23.28959578,0.0,0.0
2023-05-18,17,BTC-230609-29000-P,BTCUSDT,P,230609-29000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1e-08,4253.0,1.05,-0.59030752,5.749e-05,25.02782142,-60.8784519,0.0,0.0
2023-05-18,19,BTC-230609-29000-C,BTCUSDT,C,230609-29000,535.0,535.0,535.0,535.0,0.2,0.2,380.0,415.0,1.5,2.45,,0.4549402,397.0,0.44634819,0.24418854,0.00010831,20.36957473,-21.14399517,0.2,5347.67114286
2023-05-18,20,BTC-230609-29000-C,BTCUSDT,C,230609-29000,535.0,535.0,535.0,535.0,0.2,0.2,365.0,395.0,1.5,2.45,,0.44836342,379.0,0.44088781,0.23833394,0.00010841,20.06586662,-20.6138824,0.2,5346.03340659
2023-05-18,11,BTC-230609-29000-P,BTCUSDT,P,230609-29000,0.0,0.0,0.0,0.0,0.0,0.0,2130.0,2180.0,2.47,2.41,,0.44202566,2154.0,0.43150425,-0.68630251,0.00012264,23.76258853,-23.48164694,0.0,0.0
2023-05-18,21,BTC-230609-29000-P,BTCUSDT,P,230609-29000,0.0,0.0,0.0,0.0,0.0,0.0,2450.0,2505.0,2.39,2.44,,0.43928146,2477.0,0.42605162,-0.74845449,0.00011476,20.78933888,-20.67858362,0.0,0.0
