date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt
2023-05-18,12,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,7105.0,7950.0,5.08,2.46,,0.96307755,7406.0,0.63153877,0.93769449,2.083e-05,11.43990201,-8.44176014,0.0,0.0
2023-05-18,20,BTC-230630-20000-P,BTCUSDT,P,230630-20000,125.0,125.0,125.0,125.0,1.0,1.0,130.0,150.0,17.73,6.55,,0.5849719,139.0,0.57547122,-0.0576845,2.202e-05,10.52673807,-7.13385653,12.34,329850.26118685
2023-05-18,20,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,6560.0,10060.0,3.11,4.58,,1.97566509,7692.0,1.05,0.83847577,2.558e-05,22.31326343,-27.59048504,0.0,0.0
2023-05-18,12,BTC-230630-20000-P,BTCUSDT,P,230630-20000,175.0,175.0,125.0,125.0,1.17,1.17,115.0,140.0,18.15,4.74,,0.60083449,127.0,0.58806837,-0.05115147,1.915e-05,9.7929828,-6.72904597,12.34,336411.26154502
2023-05-18,0,BTC-230630-20000-P,BTCUSDT,P,230630-20000,135.0,175.0,135.0,135.0,0.17,0.17,120.0,140.0,15.0,5.36,,0.60390353,129.0,0.59379011,-0.05111005,1.876e-05,9.88885568,-6.78179384,11.34,310251.50861539
2023-05-18,3,BTC-230630-20000-P,BTCUSDT,P,230630-20000,135.0,175.0,135.0,135.0,0.17,0.17,120.0,140.0,20.0,12.1,,0.60498893,129.0,0.59485883,-0.05108709,1.874e-05,9.87249766,-6.80240245,11.34,310258.53692308
2023-05-18,16,BTC-230630-20000-P,BTCUSDT,P,230630-20000,135.0,135.0,125.0,125.0,1.08,1.08,120.0,140.0,15.0,5.93,,0.59333265,129.0,0.58329582,-0.05280407,1.996e-05,9.96402856,-6.81756372,12.34,334037.2692923
2023-05-18,23,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,6680.0,10155.0,4.7,4.3,,1.98476791,7773.0,1.05,0.84125596,2.524e-05,22.11170985,-27.42199487,0.0,0.0
2023-05-18,18,BTC-230630-20000-P,BTCUSDT,P,230630-20000,125.0,125.0,125.0,125.0,1.0,1.0,140.0,160.0,15.0,2.5,,0.58757246,149.0,0.57845533,-0.06102468,2.296e-05,10.96946459,-7.45779643,12.34,328472.28728791
2023-05-18,11,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,7130.0,7950.0,5.96,2.46,,0.88811874,7523.0,0.59405937,0.95037379,1.839e-05,9.62245462,-6.67273285,0.0,0.0
2023-05-18,14,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1e-08,8136.0,1.05,0.8507927,2.375e-05,21.64926472,-26.61274746,0.0,0.0
2023-05-18,16,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,6825.0,10175.0,3.52,4.73,,1.9138813,7990.0,1.05,0.84684953,2.434e-05,21.86905869,-26.93548288,0.0,0.0
2023-05-18,8,BTC-230630-20000-P,BTCUSDT,P,230630-20000,175.0,175.0,135.0,135.0,0.17,0.17,105.0,125.0,17.5,4.77,,0.5930239,114.0,0.58217645,-0.04696825,1.793e-05,9.21971854,-6.24733447,11.34,310809.96249235
2023-05-18,1,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,6790.0,8505.0,1.5,1.5,,1.17494106,7636.0,0.73747053,0.91247648,2.293e-05,14.96014576,-12.7545245,0.0,0.0
2023-05-18,21,BTC-230630-20000-P,BTCUSDT,P,230630-20000,125.0,125.0,125.0,125.0,1.0,1.0,120.0,145.0,21.32,2.5,,0.59143841,132.0,0.57907999,-0.05437084,2.074e-05,10.11605737,-6.90531013,12.34,332275.98176236
2023-05-18,15,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,6940.0,7750.0,2.81,2.84,,0.92963219,7245.0,0.61481609,0.93911139,2.117e-05,11.15794312,-8.03915758,0.0,0.0
2023-05-18,17,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1e-08,7493.0,1.05,0.83194949,2.645e-05,22.71905231,-28.00978291,0.0,0.0
2023-05-18,11,BTC-230630-20000-P,BTCUSDT,P,230630-20000,175.0,175.0,135.0,135.0,0.17,0.17,105.0,125.0,17.5,3.02,,0.59413731,114.0,0.58327138,-0.0469427,1.791e-05,9.20390283,-6.26658174,11.34,310653.68358456
2023-05-18,4,BTC-230630-20000-P,BTCUSDT,P,230630-20000,135.0,175.0,135.0,135.0,0.17,0.17,125.0,145.0,5.0,7.5,,0.60699165,134.0,0.59708297,-0.05270213,1.919e-05,10.09292451,-6.98702624,11.34,309687.0744462
2023-05-18,5,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,6770.0,8190.0,1.5,5.39,,1.07708931,7469.0,0.68854465,0.92239642,2.256e-05,13.58683972,-10.8570329,0.0,0.0
2023-05-18,17,BTC-230630-20000-P,BTCUSDT,P,230630-20000,135.0,135.0,125.0,125.0,1.08,1.08,140.0,175.0,18.27,2.38,,0.59237301,157.0,0.57690501,-0.06389712,2.398e-05,11.31669317,-7.66574001,12.34,326614.80132962
2023-05-18,3,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,6790.0,8510.0,1.5,5.71,,1.16471291,7661.0,0.73235645,0.91471818,2.264e-05,14.6787109,-12.45179047,0.0,0.0
2023-05-18,21,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,6770.0,10155.0,2.91,4.3,,1.95483208,7857.0,1.05,0.84353178,2.488e-05,22.00368718,-27.23441874,0.0,0.0
2023-05-18,18,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,6395.0,10020.0,2.13,5.71,,1.9889164,7607.0,1.05,0.83563342,2.595e-05,22.50159587,-27.76884953,0.0,0.0
2023-05-18,22,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,6770.0,10155.0,2.91,4.3,,1.96387291,7832.0,1.05,0.84291201,2.499e-05,22.02729329,-27.29043695,0.0,0.0
2023-05-18,5,BTC-230630-20000-P,BTCUSDT,P,230630-20000,135.0,175.0,135.0,135.0,0.17,0.17,125.0,145.0,7.5,5.0,,0.60296476,134.0,0.59309363,-0.05318806,1.953e-05,10.13134236,-6.97350063,11.34,308883.45226154
2023-05-18,13,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,6990.0,7850.0,5.55,5.82,,0.90014458,7398.0,0.60007229,0.94640106,1.947e-05,10.1688222,-7.1368734,0.0,0.0
2023-05-18,7,BTC-230630-20000-P,BTCUSDT,P,230630-20000,175.0,175.0,135.0,135.0,0.17,0.17,110.0,135.0,7.35,2.5,,0.60278356,122.0,0.58966964,-0.04894563,1.829e-05,9.53300238,-6.53641932,11.34,310670.36958466
2023-05-18,9,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,7120.0,7975.0,2.1,4.95,,0.89744568,7535.0,0.59872284,0.94919108,1.857e-05,9.81678771,-6.84761176,0.0,0.0
2023-05-18,13,BTC-230630-20000-P,BTCUSDT,P,230630-20000,175.0,175.0,125.0,125.0,1.17,1.17,120.0,140.0,15.0,7.24,,0.60262382,129.0,0.59249818,-0.05166699,1.915e-05,9.87684964,-6.84446068,12.34,336458.72037145
2023-05-18,23,BTC-230630-20000-P,BTCUSDT,P,230630-20000,125.0,125.0,125.0,125.0,1.0,1.0,125.0,150.0,15.0,3.6,,0.59138238,137.0,0.57930768,-0.05632184,2.142e-05,10.35400681,-7.08443383,12.34,331090.97224834
2023-05-18,6,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,7040.0,7835.0,2.73,5.52,,0.91192245,7359.0,0.60596123,0.94337571,2.01e-05,10.63634112,-7.48717358,0.0,0.0
2023-05-18,0,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,6790.0,8505.0,1.5,1.5,,1.16233826,7658.0,0.73116913,0.91465744,2.266e-05,14.70561682,-12.41842944,0.0,0.0
2023-05-18,6,BTC-230630-20000-P,BTCUSDT,P,230630-20000,135.0,175.0,135.0,135.0,0.17,0.17,130.0,150.0,5.0,7.5,,0.60746431,139.0,0.59777498,-0.05450956,1.977e-05,10.32152483,-7.16741258,11.34,308562.20875383
2023-05-18,10,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,7120.0,7980.0,2.1,4.85,,0.92692375,7495.0,0.61346188,0.9444653,1.949e-05,10.50678139,-7.5166275,0.0,0.0
2023-05-18,19,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1e-08,7712.0,1.05,0.83898973,2.55e-05,22.29709454,-27.54346223,0.0,0.0
2023-05-18,8,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,7120.0,7975.0,2.1,4.95,,0.90245247,7527.0,0.60122623,0.94827447,1.875e-05,9.958021,-6.96840565,0.0,0.0
2023-05-18,1,BTC-230630-20000-P,BTCUSDT,P,230630-20000,135.0,175.0,135.0,135.0,0.17,0.17,120.0,140.0,15.0,2.98,,0.60244143,129.0,0.59234142,-0.05130189,1.889e-05,9.90145641,-6.78039446,11.34,309865.20092304
2023-05-18,15,BTC-230630-20000-P,BTCUSDT,P,230630-20000,175.0,175.0,125.0,125.0,1.17,1.17,120.0,140.0,15.0,3.43,,0.59372067,129.0,0.58368176,-0.05272725,1.991e-05,9.96204665,-6.81405864,12.34,334091.26018247
2023-05-18,4,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,6790.0,8505.0,1.5,1.5,,1.18438721,7621.0,0.7421936,0.91111017,2.31e-05,15.09999124,-12.99375176,0.0,0.0
2023-05-18,10,BTC-230630-20000-P,BTCUSDT,P,230630-20000,175.0,175.0,135.0,135.0,0.17,0.17,105.0,125.0,19.91,3.02,,0.59123099,114.0,0.58039963,-0.04721106,1.811e-05,9.23344013,-6.24966042,11.34,310132.9233692
2023-05-18,14,BTC-230630-20000-P,BTCUSDT,P,230630-20000,175.0,175.0,125.0,125.0,1.17,1.17,120.0,135.0,15.0,2.5,,0.59690893,127.0,0.58924556,-0.05116067,1.913e-05,9.78756577,-6.75193532,12.34,336084.5892
2023-05-18,2,BTC-230630-20000-P,BTCUSDT,P,230630-20000,135.0,175.0,135.0,135.0,0.17,0.17,125.0,140.0,5.0,4.6,,0.60403883,132.0,0.59652746,-0.05181806,1.89e-05,9.98489953,-6.89249582,11.34,310178.7344769
2023-05-18,7,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,7125.0,7965.0,4.49,3.47,,0.89772224,7522.0,0.59886112,0.94875399,1.868e-05,9.88855077,-6.88589188,0.0,0.0
2023-05-18,9,BTC-230630-20000-P,BTCUSDT,P,230630-20000,175.0,175.0,135.0,135.0,0.17,0.17,115.0,125.0,5.0,3.02,,0.59391141,119.0,0.58860689,-0.04828678,1.813e-05,9.42588145,-6.46384929,11.34,310741.98978459
2023-05-18,19,BTC-230630-20000-P,BTCUSDT,P,230630-20000,125.0,125.0,125.0,125.0,1.0,1.0,130.0,165.0,17.39,4.2,,0.59940934,146.0,0.58317691,-0.05938074,2.22e-05,10.78361695,-7.39853495,12.34,329951.30951434
2023-05-18,2,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,6790.0,8505.0,1.5,1.5,,1.16653919,7652.0,0.7332696,0.91413093,2.272e-05,14.75466303,-12.51974107,0.0,0.0
2023-05-18,22,BTC-230630-20000-P,BTCUSDT,P,230630-20000,125.0,125.0,125.0,125.0,1.0,1.0,120.0,140.0,15.0,2.5,,0.58545291,129.0,0.57548463,-0.05391018,2.076e-05,10.03281137,-6.8126556,12.34,331839.78650107
2023-05-19,12,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0.0,0.0,0.0,0.0,0.0,0.0,6705.0,7510.0,4.48,5.64,,0.89280128,7056.0,0.59640064,0.94197285,2.137e-05,10.56637832,-7.53953309,0.0,0.0
