date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt,timestamp,strike_price,spot_price
2023-06-22,8,BTC-230625-30000-P,BTCUSDT,P,230625-30000,0.0,0.0,0.0,0.0,0.0,0.0,510.0,575.0,2.5,2.7,,0.57582259,542.0,0.54563582,-0.46456789,0.00026879,10.76626726,-99.28627738,0.0,0.0,2023-06-22 08:00:00+00:00,30000,30096.7
2023-06-22,9,BTC-230625-30000-P,BTCUSDT,P,230625-30000,0.0,0.0,0.0,0.0,0.0,0.0,470.0,515.0,5.55,8.25,,0.54103136,492.0,0.51994354,-0.45225918,0.00028279,10.66981297,-95.10305591,0.0,0.0,2023-06-22 09:00:00+00:00,30000,30134.36
2023-06-22,10,BTC-230625-30000-P,BTCUSDT,P,230625-30000,0.0,0.0,0.0,0.0,0.0,0.0,460.0,510.0,5.55,2.7,,0.55860102,484.0,0.53494334,-0.44086673,0.00027537,10.56760559,-98.31386945,0.0,0.0,2023-06-22 10:00:00+00:00,30000,30178.0
2023-06-22,11,BTC-230625-30000-P,BTCUSDT,P,230625-30000,630.0,630.0,630.0,630.0,0.01,0.01,575.0,615.0,0.01,5.55,,0.55143714,594.0,0.53242207,-0.50972176,0.00028404,10.51795493,-98.82297201,0.01,299.3943033,2023-06-22 11:00:00+00:00,30000,29928.0
2023-06-22,12,BTC-230625-30000-P,BTCUSDT,P,230625-30000,630.0,630.0,530.0,530.0,2.51,2.51,505.0,560.0,5.55,2.47,,0.58764338,532.0,0.56133151,-0.45895568,0.00026841,10.45165316,-105.07733613,2.5,75304.11456045,2023-06-22 12:00:00+00:00,30000,30115.49
2023-06-22,13,BTC-230625-30000-P,BTCUSDT,P,230625-30000,630.0,630.0,455.0,455.0,2.52,2.52,435.0,480.0,7.75,2.47,,0.56633234,457.0,0.54445297,-0.42482796,0.00027422,10.28383596,-101.80075305,2.51,75897.26222307,2023-06-22 13:00:00+00:00,30000,30235.99
2023-06-22,14,BTC-230625-30000-P,BTCUSDT,P,230625-30000,630.0,630.0,455.0,580.0,2.56,2.56,655.0,715.0,5.55,5.55,,0.56553006,684.0,0.53580761,-0.56333109,0.00028689,10.0939451,-99.84676372,2.51,74633.60906704,2023-06-22 14:00:00+00:00,30000,29746.76
2023-06-22,15,BTC-230625-30000-P,BTCUSDT,P,230625-30000,630.0,630.0,455.0,580.0,2.56,2.56,610.0,645.0,5.55,5.55,,0.55702567,627.0,0.5397743,-0.53328604,0.00028864,10.14422858,-102.66693943,2.51,74918.56826375,2023-06-22 15:00:00+00:00,30000,29850.65
2023-06-22,16,BTC-230625-30000-P,BTCUSDT,P,230625-30000,630.0,630.0,455.0,570.0,2.57,2.57,540.0,590.0,5.55,5.55,,0.56784391,565.0,0.54318964,-0.49882509,0.00028895,10.14020541,-104.91486263,2.52,75530.71661539,2023-06-22 16:00:00+00:00,30000,29970.02
2023-06-22,17,BTC-230625-30000-P,BTCUSDT,P,230625-30000,630.0,630.0,455.0,500.0,2.59,2.59,455.0,485.0,5.55,5.55,,0.54605842,469.0,0.53111315,-0.45038638,0.00029396,10.03659109,-103.17177298,2.54,76559.78681319,2023-06-22 17:00:00+00:00,30000,30145.29
2023-06-22,18,BTC-230625-30000-P,BTCUSDT,P,230625-30000,630.0,630.0,455.0,500.0,2.59,2.59,440.0,485.0,5.55,5.55,,0.54992974,462.0,0.52732676,-0.45028251,0.0002985,9.95456901,-103.26465727,2.54,76439.52255824,2023-06-22 18:00:00+00:00,30000,30133.99
2023-06-22,19,BTC-230625-30000-P,BTCUSDT,P,230625-30000,630.0,630.0,455.0,500.0,2.59,2.59,400.0,440.0,5.55,8.48,,0.54455698,419.0,0.5241546,-0.42571626,0.00029907,9.80299229,-102.76519497,2.54,76758.47482417,2023-06-22 19:00:00+00:00,30000,30213.11
2023-06-22,20,BTC-230625-30000-P,BTCUSDT,P,230625-30000,630.0,630.0,445.0,445.0,2.63,2.63,410.0,445.0,5.55,5.55,,0.52565932,427.0,0.5077517,-0.4434049,0.00031431,9.77252019,-100.92136367,2.54,76586.33846593,2023-06-22 20:00:00+00:00,30000,30152.07
2023-06-22,21,BTC-230625-30000-P,BTCUSDT,P,230625-30000,630.0,630.0,430.0,430.0,2.64,2.64,425.0,430.0,0.01,0.01,,0.4678297,427.0,0.46526194,-0.47389315,0.00034989,9.73483394,-93.70812406,2.55,76637.93538461,2023-06-22 21:00:00+00:00,30000,30054.07
2023-06-22,22,BTC-230625-30000-P,BTCUSDT,P,230625-30000,630.0,630.0,430.0,430.0,2.65,2.65,475.0,515.0,5.55,5.55,,0.49467921,494.0,0.47388971,-0.51823259,0.00034838,9.62027718,-95.97743438,2.54,75973.91850769,2023-06-22 22:00:00+00:00,30000,29927.77
2023-06-22,23,BTC-230625-30000-P,BTCUSDT,P,230625-30000,630.0,630.0,430.0,510.0,2.69,2.69,475.0,515.0,5.55,2.7,,0.47784805,494.0,0.45679271,-0.53382975,0.00036416,9.49888955,-92.97861421,2.58,77151.19273845,2023-06-22 23:00:00+00:00,30000,29884.92
2023-06-23,0,BTC-230625-30000-P,BTCUSDT,P,230625-30000,630.0,630.0,430.0,430.0,2.73,2.73,435.0,460.0,0.01,2.7,,0.49121499,447.0,0.47803402,-0.48828682,0.00035078,9.4830048,-98.90565829,2.58,77426.24568791,2023-06-23 00:00:00+00:00,30000,30010.0
2023-06-23,1,BTC-230625-30000-P,BTCUSDT,P,230625-30000,630.0,630.0,430.0,430.0,2.73,2.73,440.0,475.0,5.55,2.7,,0.47141075,457.0,0.45273125,-0.51672022,0.00037458,9.36858628,-94.25399945,2.58,77272.94265494,2023-06-23 01:00:00+00:00,30000,29933.53
2023-06-23,2,BTC-230625-30000-P,BTCUSDT,P,230625-30000,630.0,630.0,430.0,430.0,2.73,2.73,435.0,450.0,0.01,2.7,,0.47454298,442.0,0.46648204,-0.49886816,0.0003667,9.30414666,-98.26804188,2.58,77346.18261758,2023-06-23 02:00:00+00:00,30000,29984.91
2023-06-23,3,BTC-230625-30000-P,BTCUSDT,P,230625-30000,630.0,630.0,430.0,440.0,3.11,3.11,435.0,440.0,0.01,2.32,,0.4818821,437.0,0.47917068,-0.48946604,0.00035997,9.22057725,-101.95861545,2.96,88825.86682198,2023-06-23 03:00:00+00:00,30000,30007.96
