date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt,timestamp,strike_price,spot_price
2023-05-27,8,BTC-230530-27000-C,BTCUSDT,C,230530-27000,0.0,0.0,0.0,0.0,0.0,0.0,135.0,160.0,2.4,2.4,,0.30009389,159.0,0.30004694,0.33889365,0.00050761,8.79292862,-44.59066555,0.0,0.0,2023-05-27 08:00:00+00:00,27000,
2023-05-27,9,BTC-230530-27000-C,BTCUSDT,C,230530-27000,0.0,0.0,0.0,0.0,0.0,0.0,135.0,160.0,2.4,6.12,,0.29802144,161.0,0.3,0.3432525,0.00051358,8.7769296,-45.13831595,0.0,0.0,2023-05-27 09:00:00+00:00,27000,
2023-05-27,10,BTC-230530-27000-C,BTCUSDT,C,230530-27000,155.0,155.0,155.0,155.0,1.0,1.0,125.0,140.0,2.4,3.62,,0.28605521,151.0,0.3,0.3299626,0.00050986,8.57358357,-44.73156027,1.0,26670.77666667,2023-05-27 10:00:00+00:00,27000,
2023-05-27,11,BTC-230530-27000-C,BTCUSDT,C,230530-27000,155.0,155.0,140.0,140.0,2.22,2.22,140.0,150.0,4.04,1.79,,0.29113472,157.0,0.3,0.3404467,0.00051948,8.62343541,-45.65329507,1.22,32572.50516111,2023-05-27 11:00:00+00:00,27000,
2023-05-27,12,BTC-230530-27000-C,BTCUSDT,C,230530-27000,155.0,155.0,140.0,140.0,2.22,2.22,145.0,160.0,5.66,2.74,,0.30002296,159.0,0.30001148,0.34578948,0.00052616,8.61420392,-46.28685406,1.22,32592.02695239,2023-05-27 12:00:00+00:00,27000,
2023-05-27,13,BTC-230530-27000-C,BTCUSDT,C,230530-27000,155.0,155.0,140.0,140.0,2.22,2.22,120.0,125.0,2.4,2.35,,0.29286563,130.0,0.3,0.30086545,0.00050212,8.0462894,-43.88866658,1.22,32482.76578571,2023-05-27 13:00:00+00:00,27000,
2023-05-27,14,BTC-230530-27000-C,BTCUSDT,C,230530-27000,155.0,155.0,140.0,140.0,2.22,2.22,115.0,125.0,6.26,2.35,,0.2800858,141.0,0.3,0.31980283,0.00051881,8.21237455,-45.48353186,1.22,32525.66301905,2023-05-27 14:00:00+00:00,27000,
2023-05-27,15,BTC-230530-27000-C,BTCUSDT,C,230530-27000,155.0,155.0,140.0,140.0,2.22,2.22,115.0,125.0,2.5,2.35,,0.27345061,146.0,0.3,0.33043812,0.00052945,8.26593464,-46.49568052,1.22,32554.51718095,2023-05-27 15:00:00+00:00,27000,
2023-05-27,16,BTC-230530-27000-C,BTCUSDT,C,230530-27000,155.0,155.0,140.0,140.0,2.22,2.22,110.0,120.0,4.9,2.35,,0.27917027,136.0,0.3,0.31568293,0.00052415,8.0400901,-45.94316946,1.22,32529.95451429,2023-05-27 16:00:00+00:00,27000,
2023-05-27,17,BTC-230530-27000-C,BTCUSDT,C,230530-27000,155.0,155.0,140.0,140.0,2.22,2.22,115.0,120.0,7.06,2.35,,0.24585903,165.0,0.3,0.36292048,0.0005556,8.44374608,-49.0279834,1.22,32649.56505714,2023-05-27 17:00:00+00:00,27000,
