date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt,timestamp,strike_price,spot_price
2023-05-25,1,BTC-230630-26000-C,BTCUSDT,C,230630-26000,0.0,0.0,0.0,0.0,0.0,0.0,1595.0,1620.0,2.5,2.44,,0.47602892,1607.0,0.47220111,0.54215446,0.00010206,32.65807043,-21.27058227,0.0,0.0,2023-05-25 01:00:00+00:00,26000,
2023-05-25,2,BTC-230630-26000-C,BTCUSDT,C,230630-26000,0.0,0.0,0.0,0.0,0.0,0.0,1590.0,1595.0,0.03,2.44,,0.46882033,1592.0,0.46805441,0.54188658,0.00010303,32.64029188,-21.09656312,0.0,0.0,2023-05-25 02:00:00+00:00,26000,
2023-05-25,3,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1600.0,1650.0,0.04,5.0,,0.47561526,1625.0,0.46795607,0.54823557,0.00010268,32.63949147,-21.11591217,9.99,261631.89192859,2023-05-25 03:00:00+00:00,26000,
2023-05-25,4,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1625.0,1675.0,0.04,7.5,,0.47671795,1650.0,0.46905577,0.55240014,0.00010221,32.6277042,-21.18229491,9.99,261888.6872571,2023-05-25 04:00:00+00:00,26000,
2023-05-25,5,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1615.0,1690.0,2.5,2.5,,0.47543168,1652.0,0.46393275,0.55607414,0.00010312,32.61258903,-20.96541803,9.99,262314.09000003,2023-05-25 05:00:00+00:00,26000,
2023-05-25,6,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1630.0,1700.0,2.5,2.5,,0.47857165,1664.0,0.46783328,0.55621219,0.00010231,32.59361886,-21.15381467,9.99,262344.18844286,2023-05-25 06:00:00+00:00,26000,
2023-05-25,7,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1550.0,1620.0,2.5,2.5,,0.47638297,1585.0,0.46563029,0.54267023,0.00010381,32.55043756,-21.0506457,9.99,261015.16403572,2023-05-25 07:00:00+00:00,26000,
2023-05-25,8,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1590.0,1640.0,6.5,6.5,,0.46708822,1615.0,0.45940876,0.55225769,0.0001046,32.55375517,-20.79556267,9.99,261923.5024071,2023-05-25 08:00:00+00:00,26000,
2023-05-25,9,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1580.0,1630.0,9.0,5.0,,0.45475364,1604.0,0.44707,0.55813208,0.0001071,32.536987,-20.25007167,9.99,262489.72752,2023-05-25 09:00:00+00:00,26000,
2023-05-25,10,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1565.0,1610.0,4.0,5.0,,0.45429826,1587.0,0.44737875,0.55472917,0.00010735,32.51857417,-20.2761178,9.99,262073.54412,2023-05-25 10:00:00+00:00,26000,
2023-05-25,11,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1560.0,1715.0,1.5,1.5,,0.47890067,1637.0,0.45505345,0.55965329,0.00010522,32.49888116,-20.63542768,9.99,262545.48726004,2023-05-25 11:00:00+00:00,26000,
2023-05-25,12,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1640.0,1690.0,5.0,5.0,,0.45189738,1664.0,0.44419348,0.57181949,0.00010685,32.45238158,-20.13755305,9.99,263713.54914003,2023-05-25 12:00:00+00:00,26000,
2023-05-25,13,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1595.0,1865.0,4.82,2.78,,0.5178535,1729.0,0.47626197,0.56411636,0.0001003,32.45950478,-21.62129063,9.99,263163.41316,2023-05-25 13:00:00+00:00,26000,
2023-05-25,14,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1610.0,1770.0,2.46,5.09,,0.48449874,1689.0,0.45983255,0.56693764,0.00010373,32.43312187,-20.88280084,9.99,263371.55148003,2023-05-25 14:00:00+00:00,26000,
2023-05-25,15,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1565.0,1635.0,2.5,4.0,,0.46719074,1599.0,0.45639575,0.55236851,0.00010571,32.42215975,-20.74392191,9.99,262000.23083997,2023-05-25 15:00:00+00:00,26000,
2023-05-25,16,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1575.0,1625.0,6.5,5.0,,0.45576513,1599.0,0.4480502,0.55770242,0.00010733,32.40475083,-20.37747425,9.99,262564.16411999,2023-05-25 16:00:00+00:00,26000,
2023-05-25,17,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1615.0,1665.0,6.5,5.0,,0.45583844,1639.0,0.44811666,0.56545066,0.00010676,32.37619976,-20.38638378,9.99,263184.46541997,2023-05-25 17:00:00+00:00,26000,
2023-05-25,18,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1635.0,1680.0,2.5,5.0,,0.45628011,1657.0,0.44932514,0.56814165,0.00010631,32.3512742,-20.44957029,9.99,263405.79275998,2023-05-25 18:00:00+00:00,26000,
2023-05-25,19,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1685.0,1730.0,2.5,5.0,,0.45490503,1707.0,0.44793785,0.57844312,0.0001058,32.29351364,-20.37391863,9.99,264569.18598,2023-05-25 19:00:00+00:00,26000,
2023-05-25,20,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1690.0,1740.0,5.0,6.5,,0.45542121,1714.0,0.4476732,0.58015172,0.00010577,32.26570723,-20.36825534,9.99,264597.29562002,2023-05-25 20:00:00+00:00,26000,
2023-05-25,21,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1670.0,1715.0,5.0,1.5,,0.45002937,1692.0,0.44305205,0.57917987,0.00010703,32.24868578,-20.17106417,9.99,264452.71146001,2023-05-25 21:00:00+00:00,26000,
2023-05-25,22,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1665.0,1705.0,2.5,5.0,,0.45059562,1684.0,0.44439256,0.57709153,0.00010696,32.24049131,-20.25077761,9.99,264328.34927998,2023-05-25 22:00:00+00:00,26000,
2023-05-25,23,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1675.0,1705.0,2.5,3.0,,0.44738948,1689.0,0.44273227,0.57926512,0.00010723,32.20975964,-20.17966341,9.99,264473.65271999,2023-05-25 23:00:00+00:00,26000,
2023-05-26,0,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1665.0,1705.0,1.5,3.0,,0.44879198,1684.0,0.44257939,0.57860812,0.00010739,32.19383277,-20.18652489,9.99,264306.64656002,2023-05-26 00:00:00+00:00,26000,
2023-05-26,1,BTC-230630-26000-C,BTCUSDT,C,230630-26000,1625.0,1625.0,1600.0,1600.0,9.99,9.99,1635.0,1670.0,2.5,3.0,,0.44747591,1652.0,0.44204086,0.57304696,0.00010809,32.19894963,-20.18900246,9.99,263819.10791999,2023-05-26 01:00:00+00:00,26000,
