date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt,timestamp,strike_price,spot_price
2023-06-29,8,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,3.01,2.5,,0.48314035,34.0,0.46814233,-0.06180044,9.52e-05,3.33469857,-26.38491469,0.0,0.0,2023-06-29 08:00:00+00:00,28500,30383.98
2023-06-29,9,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,20.0,40.0,7.95,2.5,,0.4962939,29.0,0.46263158,-0.05379231,8.684e-05,2.97380578,-23.584646,0.0,0.0,2023-06-29 09:00:00+00:00,28500,30433.33
2023-06-29,10,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,15.0,35.0,12.88,5.62,,0.53384602,23.0,0.49348295,-0.04275893,6.765e-05,2.47834278,-21.26982569,0.0,0.0,2023-06-29 10:00:00+00:00,28500,30697.11
2023-06-29,11,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,10.38,2.5,,0.49644053,19.0,0.47392666,-0.03773564,6.417e-05,2.22058817,-18.57161723,0.0,0.0,2023-06-29 11:00:00+00:00,28500,30670.94
2023-06-29,12,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,5.66,2.5,,0.49254119,19.0,0.47010303,-0.0383042,6.607e-05,2.22813709,-18.76029216,0.0,0.0,2023-06-29 12:00:00+00:00,28500,30623.93
2023-06-29,13,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,15.0,35.0,3.19,3.07,,0.51888883,23.0,0.47905624,-0.04495538,7.454e-05,2.51198487,-21.87958106,0.0,0.0,2023-06-29 13:00:00+00:00,28500,30564.0
2023-06-29,14,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,2.93,7.23,,0.46889424,19.0,0.44711977,-0.04077846,7.463e-05,2.29633131,-18.9550291,0.0,0.0,2023-06-29 14:00:00+00:00,28500,30450.01
2023-06-29,15,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,15.0,25.0,2.93,2.5,,0.476771,19.0,0.45468986,-0.0404278,7.338e-05,2.26438318,-19.30476754,0.0,0.0,2023-06-29 15:00:00+00:00,28500,30478.8
2023-06-29,16,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,5.03,2.5,,0.48482955,16.0,0.44773698,-0.03546548,6.745e-05,2.02045733,-17.23103757,0.0,0.0,2023-06-29 16:00:00+00:00,28500,30502.01
2023-06-29,17,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,5.86,6.86,,0.47528923,10.0,0.42716861,-0.02595745,5.495e-05,1.54976351,-12.81304559,0.0,0.0,2023-06-29 17:00:00+00:00,28500,30543.33
2023-06-29,18,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,5.86,6.86,,0.48366487,10.0,0.43481112,-0.02571338,5.395e-05,1.52634475,-13.05577652,0.0,0.0,2023-06-29 18:00:00+00:00,28500,30566.8
2023-06-29,19,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,6.3,6.86,,0.49316943,10.0,0.44349551,-0.02542342,5.278e-05,1.50094861,-13.31321785,0.0,0.0,2023-06-29 19:00:00+00:00,28500,30584.99
2023-06-29,20,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,5.28,6.86,,0.46080649,10.0,0.41348934,-0.02745793,6.127e-05,1.57710567,-13.26332165,0.0,0.0,2023-06-29 20:00:00+00:00,28500,30398.98
2023-06-29,21,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,5.28,6.86,,0.46796083,10.0,0.41999251,-0.02726924,6.046e-05,1.55558024,-13.51714997,0.0,0.0,2023-06-29 21:00:00+00:00,28500,30417.34
2023-06-29,22,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,5.28,6.86,,0.47009528,10.0,0.42185783,-0.02738314,6.095e-05,1.54696218,-13.73884075,0.0,0.0,2023-06-29 22:00:00+00:00,28500,30409.34
2023-06-29,23,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,5.28,6.86,,0.48207939,10.0,0.43281615,-0.02693712,5.904e-05,1.51448442,-14.04621557,0.0,0.0,2023-06-29 23:00:00+00:00,28500,30447.31
2023-06-30,0,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,5.28,6.86,,0.48512757,10.0,0.43551922,-0.02701045,5.935e-05,1.50397625,-14.29106731,0.0,0.0,2023-06-30 00:00:00+00:00,28500,30441.34
2023-06-30,1,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,5.28,6.86,,0.47891796,10.0,0.42966932,-0.02761646,6.196e-05,1.51536116,-14.46890779,0.0,0.0,2023-06-30 01:00:00+00:00,28500,30384.53
2023-06-30,2,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.44,2.5,,0.51006615,9.0,0.46991765,-0.02173889,4.636e-05,1.23923689,-13.18497149,0.0,0.0,2023-06-30 02:00:00+00:00,28500,30661.82
2023-06-30,3,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.44,2.5,,0.52905858,9.0,0.48769176,-0.02115508,4.396e-05,1.20251299,-13.53352028,0.0,0.0,2023-06-30 03:00:00+00:00,28500,30745.05
2023-06-30,4,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,0.44,2.22,,0.58966458,10.0,0.53169429,-0.02301971,4.353e-05,1.28470763,-16.07218807,0.0,0.0,2023-06-30 04:00:00+00:00,28500,30877.99
2023-06-30,5,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.44,2.5,,0.5391258,9.0,0.49696326,-0.02117129,4.403e-05,1.1798423,-14.07204052,0.0,0.0,2023-06-30 05:00:00+00:00,28500,30736.63
2023-06-30,6,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.44,2.5,,0.53104818,9.0,0.48925877,-0.02171527,4.626e-05,1.19057689,-14.26522964,0.0,0.0,2023-06-30 06:00:00+00:00,28500,30665.99
2023-06-30,7,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,0.44,2.5,,0.55643439,9.0,0.51303834,-0.02093359,4.307e-05,1.14620231,-14.70105811,0.0,0.0,2023-06-30 07:00:00+00:00,28500,30765.09
2023-06-30,8,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,0.44,3.08,,0.61017215,10.0,0.55008769,-0.02317713,4.411e-05,1.23958365,-17.40959179,0.0,0.0,2023-06-30 08:00:00+00:00,28500,30854.0
2023-06-30,9,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.25,10.58,,0.5993557,14.0,0.56579441,-0.02931017,5.29e-05,1.48824707,-21.96604438,0.0,0.0,2023-06-30 09:00:00+00:00,28500,30768.83
2023-06-30,10,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.25,5.58,,0.61439693,14.0,0.58012307,-0.02891118,5.15e-05,1.45723327,-22.54318435,0.0,0.0,2023-06-30 10:00:00+00:00,28500,30811.52
2023-06-30,11,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.25,5.58,,0.64236104,14.0,0.60684979,-0.02796787,4.828e-05,1.40632225,-23.27511745,0.0,0.0,2023-06-30 11:00:00+00:00,28500,30910.01
2023-06-30,12,BTC-230702-28500-P,BTCUSDT,P,230702-28500,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,0.25,7.5,,0.63726008,12.0,0.61698556,-0.02412255,4.231e-05,1.23234105,-21.21855959,0.0,0.0,2023-06-30 12:00:00+00:00,28500,31010.11
2023-06-30,13,BTC-230702-28500-P,BTCUSDT,P,230702-28500,20.0,70.0,20.0,70.0,4.68,4.68,15.0,50.0,3.4,2.7,,0.59409201,29.0,0.52517116,-0.0620487,0.00011165,2.55041875,-38.26850048,2.35,70532.36779411,2023-06-30 13:00:00+00:00,28500,30135.62
2023-06-30,14,BTC-230702-28500-P,BTCUSDT,P,230702-28500,20.0,70.0,15.0,25.0,11.82,11.82,15.0,25.0,10.1,1.5,,0.50454438,19.0,0.47996521,-0.04741184,0.00010004,2.03484514,-28.58482709,8.13,244736.08441761,2023-06-30 14:00:00+00:00,28500,30092.5
