date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt,timestamp,strike_price,spot_price
2023-08-04,11,BTC-230807-28250-P,BTCUSDT,P,230807-28250,20.0,20.0,20.0,20.0,0.1,0.1,10.0,25.0,7.27,8.77,,0.26203692,16.0,0.23815334,-0.06218625,0.00020015,3.14827873,-13.23123579,0.1,2917.68930769,2023-08-04 11:00:00+00:00,28250,29167.51
2023-08-04,12,BTC-230807-28250-P,BTCUSDT,P,230807-28250,20.0,20.0,20.0,20.0,0.1,0.1,20.0,30.0,3.46,8.07,,0.28792143,24.0,0.27443916,-0.07757257,0.00020708,3.71167854,-18.24404244,0.1,2922.00904396,2023-08-04 12:00:00+00:00,28250,29222.53
2023-08-04,13,BTC-230807-28250-P,BTCUSDT,P,230807-28250,20.0,20.0,20.0,20.0,0.1,0.1,20.0,25.0,1.0,6.44,,0.28156698,22.0,0.2743715,-0.07180468,0.0001966,3.47541492,-17.33728744,0.1,2923.98646154,2023-08-04 13:00:00+00:00,28250,29240.72
2023-08-04,14,BTC-230807-28250-P,BTCUSDT,P,230807-28250,20.0,20.0,20.0,20.0,0.1,0.1,20.0,25.0,1.0,7.67,,0.28650582,22.0,0.27920961,-0.07117559,0.00019328,3.42731505,-17.66649642,0.1,2925.52663736,2023-08-04 14:00:00+00:00,28250,29257.13
2023-08-04,15,BTC-230807-28250-P,BTCUSDT,P,230807-28250,20.0,20.0,20.0,20.0,1.1,1.1,5.0,15.0,17.13,4.13,,0.26072323,9.0,0.23681581,-0.03850171,0.00014098,2.09023911,-9.28124102,1.1,32198.34864836,2023-08-04 15:00:00+00:00,28250,29274.28
2023-08-04,16,BTC-230807-28250-P,BTCUSDT,P,230807-28250,20.0,20.0,20.0,20.0,1.1,1.1,10.0,20.0,5.75,8.04,,0.27803719,14.0,0.25939226,-0.05307948,0.00016801,2.68421639,-13.26213121,1.1,32191.918,2023-08-04 16:00:00+00:00,28250,29265.38
2023-08-04,17,BTC-230807-28250-P,BTCUSDT,P,230807-28250,20.0,20.0,20.0,20.0,1.1,1.1,10.0,25.0,14.87,11.81,,0.28123319,16.0,0.2557987,-0.06077664,0.00019149,2.95596569,-14.63475067,1.1,32122.211,2023-08-04 17:00:00+00:00,28250,29200.01
2023-08-04,18,BTC-230807-28250-P,BTCUSDT,P,230807-28250,20.0,20.0,20.0,20.0,1.1,1.1,15.0,30.0,14.49,9.67,,0.26615798,21.0,0.24538279,-0.08038136,0.00025068,3.61898521,-17.46949436,1.1,31963.39686813,2023-08-04 18:00:00+00:00,28250,29062.51
2023-08-04,19,BTC-230807-28250-P,BTCUSDT,P,230807-28250,20.0,20.0,20.0,20.0,1.1,1.1,20.0,35.0,11.62,9.26,,0.27089059,27.0,0.25230527,-0.09445854,0.00027766,4.04358782,-20.4042758,1.1,31937.03651648,2023-08-04 19:00:00+00:00,28250,29032.06
2023-08-04,20,BTC-230807-28250-P,BTCUSDT,P,230807-28250,20.0,30.0,20.0,30.0,2.0,2.0,25.0,40.0,10.77,6.88,,0.26867092,32.0,0.2518791,-0.1101193,0.00031425,4.473872,-22.91938028,2.0,57932.21296704,2023-08-04 20:00:00+00:00,28250,28967.51
