date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt,timestamp,strike_price,spot_price
2023-09-02,8,BTC-230905-26000-C,BTCUSDT,C,230905-26000,0.0,0.0,0.0,0.0,0.0,0.0,125.0,145.0,1.5,6.59,,0.25572479,134.0,0.24416029,0.35579263,0.00065741,8.64854676,-35.68941064,0.0,0.0,2023-09-02 08:00:00+00:00,26000,25782.25
2023-09-02,9,BTC-230905-26000-C,BTCUSDT,C,230905-26000,0.0,0.0,0.0,0.0,0.0,0.0,130.0,150.0,1.5,1.5,,0.25099576,139.0,0.2395314,0.371547,0.00068406,8.7238168,-35.82205268,0.0,0.0,2023-09-02 09:00:00+00:00,26000,25810.54
2023-09-02,10,BTC-230905-26000-C,BTCUSDT,C,230905-26000,0.0,0.0,0.0,0.0,0.0,0.0,140.0,155.0,1.5,5.0,,0.24926603,147.0,0.24071336,0.38579664,0.00069304,8.76931145,-36.7109897,0.0,0.0,2023-09-02 10:00:00+00:00,26000,25832.89
2023-09-02,11,BTC-230905-26000-C,BTCUSDT,C,230905-26000,0.0,0.0,0.0,0.0,0.0,0.0,135.0,150.0,1.5,6.5,,0.25346398,142.0,0.2447626,0.37434273,0.00068077,8.61980528,-37.23171755,0.0,0.0,2023-09-02 11:00:00+00:00,26000,25813.54
2023-09-02,12,BTC-230905-26000-C,BTCUSDT,C,230905-26000,0.0,0.0,0.0,0.0,0.0,0.0,130.0,140.0,1.51,12.32,,0.24596512,134.0,0.24008334,0.36718305,0.00069499,8.50114257,-36.55476204,0.0,0.0,2023-09-02 12:00:00+00:00,26000,25808.72
2023-09-02,13,BTC-230905-26000-C,BTCUSDT,C,230905-26000,0.0,0.0,0.0,0.0,0.0,0.0,130.0,140.0,1.5,12.32,,0.23994505,134.0,0.23406565,0.37550564,0.00072294,8.50455772,-36.1930267,0.0,0.0,2023-09-02 13:00:00+00:00,26000,25825.01
2023-09-02,14,BTC-230905-26000-C,BTCUSDT,C,230905-26000,0.0,0.0,0.0,0.0,0.0,0.0,140.0,160.0,1.5,18.93,,0.24703979,149.0,0.23545265,0.40407331,0.00073833,8.6309323,-37.51693321,0.0,0.0,2023-09-02 14:00:00+00:00,26000,25866.0
2023-09-02,15,BTC-230905-26000-C,BTCUSDT,C,230905-26000,0.0,0.0,0.0,0.0,0.0,0.0,155.0,165.0,1.5,9.35,,0.24056971,159.0,0.23480505,0.42498617,0.00075398,8.67394696,-38.18770666,0.0,0.0,2023-09-02 15:00:00+00:00,26000,25894.76
2023-09-02,16,BTC-230905-26000-C,BTCUSDT,C,230905-26000,175.0,175.0,175.0,175.0,1.0,1.0,130.0,145.0,1.5,9.55,,0.23569763,137.0,0.22681326,0.39459604,0.00077382,8.44241804,-36.4732169,1.0,25862.30235294,2023-09-02 16:00:00+00:00,26000,25861.42
2023-09-02,17,BTC-230905-26000-C,BTCUSDT,C,230905-26000,175.0,175.0,135.0,135.0,1.01,1.01,120.0,130.0,1.5,11.05,,0.24082482,124.0,0.23468822,0.36295353,0.00073604,8.14796899,-37.01078305,1.01,26082.34480236,2023-09-02 17:00:00+00:00,26000,25813.58
