date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt,timestamp,strike_price,spot_price
2023-05-29,8,BTC-230601-27500-C,BTCUSDT,C,230601-27500,0.0,0.0,0.0,0.0,0.0,0.0,560.0,765.0,2.4,2.4,,0.54560184,660.0,0.43486357,0.65059172,0.00033892,9.29733066,-68.33331651,0.0,0.0,2023-05-29 08:00:00+00:00,27500,
2023-05-29,9,BTC-230601-27500-C,BTCUSDT,C,230601-27500,0.0,0.0,0.0,0.0,0.0,0.0,560.0,770.0,2.4,4.72,,0.55673122,663.0,0.44377863,0.6454157,0.00033432,9.3343379,-70.1567018,0.0,0.0,2023-05-29 09:00:00+00:00,27500,
2023-05-29,10,BTC-230601-27500-C,BTCUSDT,C,230601-27500,0.0,0.0,0.0,0.0,0.0,0.0,595.0,635.0,2.37,2.5,,0.442065,614.0,0.42039156,0.64226467,0.00035916,9.22926529,-67.47634101,0.0,0.0,2023-05-29 10:00:00+00:00,27500,
2023-05-29,11,BTC-230601-27500-C,BTCUSDT,C,230601-27500,0.0,0.0,0.0,0.0,0.0,0.0,640.0,710.0,2.37,2.41,,0.48679829,674.0,0.44815302,0.65499869,0.00033427,9.06155358,-71.66375304,0.0,0.0,2023-05-29 11:00:00+00:00,27500,
2023-05-29,12,BTC-230601-27500-C,BTCUSDT,C,230601-27500,0.0,0.0,0.0,0.0,0.0,0.0,610.0,685.0,2.37,2.41,,0.48828125,647.0,0.44698417,0.64408567,0.00034192,9.08525629,-72.73341357,0.0,0.0,2023-05-29 12:00:00+00:00,27500,
2023-05-29,13,BTC-230601-27500-C,BTCUSDT,C,230601-27500,0.0,0.0,0.0,0.0,0.0,0.0,620.0,690.0,2.37,2.41,,0.47925353,654.0,0.43997049,0.65596292,0.00034537,8.91470532,-71.31225964,0.0,0.0,2023-05-29 13:00:00+00:00,27500,
2023-05-29,14,BTC-230601-27500-C,BTCUSDT,C,230601-27500,565.0,565.0,565.0,565.0,0.01,0.01,530.0,570.0,2.37,2.5,,0.43358922,549.0,0.41161895,0.6211864,0.00038612,9.10432535,-69.18455647,0.01,277.69336444,2023-05-29 14:00:00+00:00,27500,
2023-05-29,15,BTC-230601-27500-C,BTCUSDT,C,230601-27500,565.0,565.0,565.0,565.0,0.01,0.01,440.0,480.0,0.95,2.5,,0.43723404,459.0,0.41576058,0.560366,0.00040162,9.31411368,-72.60795876,0.01,276.2199,2023-05-29 15:00:00+00:00,27500,
2023-05-29,16,BTC-230601-27500-C,BTCUSDT,C,230601-27500,565.0,565.0,565.0,565.0,0.01,0.01,420.0,460.0,3.05,2.5,,0.43704331,439.0,0.41546553,0.54854367,0.00040719,9.26889172,-73.35024892,0.01,276.09210667,2023-05-29 16:00:00+00:00,27500,
2023-05-29,17,BTC-230601-27500-C,BTCUSDT,C,230601-27500,565.0,565.0,565.0,565.0,0.01,0.01,465.0,510.0,2.37,2.5,,0.43944716,487.0,0.41466177,0.58573047,0.0004034,9.07860582,-72.86194543,0.01,276.89067333,2023-05-29 17:00:00+00:00,27500,
