date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt,timestamp,strike_price,spot_price
2023-06-01,0,BTC-240329-29000-P,BTCUSDT,P,240329-29000,0.0,0.0,0.0,0.0,0.0,0.0,4830.0,5615.0,5.59,3.86,,0.45355201,5222.0,0.41359544,-0.49819286,3.916e-05,98.25327062,-6.7215054,0.0,0.0,2023-06-01 00:00:00+00:00,29000,27065.77
2023-06-01,1,BTC-240329-29000-P,BTCUSDT,P,240329-29000,0.0,0.0,0.0,0.0,0.0,0.0,4895.0,6895.0,4.91,4.2,,0.58523417,5897.0,0.48321307,-0.47444043,3.343e-05,98.10915186,-7.8424517,0.0,0.0,2023-06-01 01:00:00+00:00,29000,27078.56
2023-06-01,2,BTC-240329-29000-P,BTCUSDT,P,240329-29000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,,-1e-08,7919.0,0.675,-0.431047,2.395e-05,95.53909324,-10.66960741,0.0,0.0,2023-06-01 02:00:00+00:00,29000,26719.26
2023-06-01,3,BTC-240329-29000-P,BTCUSDT,P,240329-29000,0.0,0.0,0.0,0.0,0.0,0.0,5115.0,5660.0,3.4,3.5,,0.44407308,5387.0,0.41603118,-0.50839136,3.934e-05,97.18884684,-6.69061047,0.0,0.0,2023-06-01 03:00:00+00:00,29000,26779.94
2023-06-01,4,BTC-240329-29000-P,BTCUSDT,P,240329-29000,0.0,0.0,0.0,0.0,0.0,0.0,5115.0,5660.0,3.4,3.5,,0.44539452,5387.0,0.41737974,-0.50689668,3.919e-05,97.28076182,-6.71957256,0.0,0.0,2023-06-01 04:00:00+00:00,29000,26804.15
2023-06-01,5,BTC-240329-29000-P,BTCUSDT,P,240329-29000,0.0,0.0,0.0,0.0,0.0,0.0,5040.0,6600.0,3.57,3.94,,0.54426551,5820.0,0.46413004,-0.48857132,3.518e-05,97.40623192,-7.48289495,0.0,0.0,2023-06-01 05:00:00+00:00,29000,26849.2
2023-06-01,6,BTC-240329-29000-P,BTCUSDT,P,240329-29000,0.0,0.0,0.0,0.0,0.0,0.0,3595.0,7490.0,5.7,2.08,,0.63343525,5877.0,0.46671762,-0.48996228,3.507e-05,97.17530043,-7.50780913,0.0,0.0,2023-06-01 06:00:00+00:00,29000,26785.13
2023-06-01,7,BTC-240329-29000-P,BTCUSDT,P,240329-29000,0.0,0.0,0.0,0.0,0.0,0.0,3585.0,6905.0,4.68,2.84,,0.57363749,5577.0,0.43681874,-0.49982842,3.746e-05,97.26507243,-7.03430547,0.0,0.0,2023-06-01 07:00:00+00:00,29000,26802.67
2023-06-01,8,BTC-240329-29000-P,BTCUSDT,P,240329-29000,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,,-1e-08,7832.0,0.675,-0.42647666,2.373e-05,95.99453553,-10.72934563,0.0,0.0,2023-06-01 08:00:00+00:00,29000,26912.53
2023-06-01,9,BTC-240329-29000-P,BTCUSDT,P,240329-29000,0.0,0.0,0.0,0.0,0.0,0.0,3345.0,7430.0,2.44,2.76,,0.63295007,5813.0,0.46647503,-0.48576366,3.492e-05,97.57091831,-7.53757559,0.0,0.0,2023-06-01 09:00:00+00:00,29000,26908.63
2023-06-01,10,BTC-240329-29000-P,BTCUSDT,P,240329-29000,0.0,0.0,0.0,0.0,0.0,0.0,3480.0,7175.0,4.24,4.76,,0.60444236,5697.0,0.45222118,-0.49225146,3.611e-05,97.43951999,-7.29842036,0.0,0.0,2023-06-01 10:00:00+00:00,29000,26860.0
2023-06-01,11,BTC-240329-29000-P,BTCUSDT,P,240329-29000,0.0,0.0,0.0,0.0,0.0,0.0,4110.0,6610.0,4.33,2.63,,0.54749846,5404.0,0.42374923,-0.50130015,3.85e-05,97.55593773,-6.84802631,0.0,0.0,2023-06-01 11:00:00+00:00,29000,26892.96
