date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt
2023-09-28,12,BTC-231229-24000-C,BTCUSDT,C,231229-24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1e-08,5252.0,0.775,0.67277278,3.507e-05,47.93164385,-20.23441814,,
2023-09-28,16,BTC-231229-24000-C,BTCUSDT,C,231229-24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1e-08,5645.0,0.775,0.6926756,3.345e-05,47.65434033,-20.15394766,,
2023-09-28,20,BTC-231229-24000-C,BTCUSDT,C,231229-24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1e-08,5658.0,0.775,0.69348215,3.341e-05,47.59628782,-20.16607839,,
2023-09-28,3,BTC-231229-24000-C,BTCUSDT,C,231229-24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1e-08,5191.0,0.775,0.66909964,3.529e-05,48.05757003,-20.20503369,,
2023-09-28,1,BTC-231229-24000-C,BTCUSDT,C,231229-24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1e-08,5241.0,0.775,0.6716283,3.507e-05,48.06246859,-20.18883929,,
2023-09-28,8,BTC-231229-24000-C,BTCUSDT,C,231229-24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1e-08,5206.0,0.775,0.67017781,3.524e-05,47.99507592,-20.2244744,,
2023-09-28,14,BTC-231229-24000-C,BTCUSDT,C,231229-24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1e-08,5467.0,0.775,0.68382065,3.417e-05,47.79944419,-20.1969457,,
2023-09-28,21,BTC-231229-24000-C,BTCUSDT,C,231229-24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1e-08,5602.0,0.775,0.69084983,3.364e-05,47.62561941,-20.18770303,,
2023-09-28,6,BTC-231229-24000-C,BTCUSDT,C,231229-24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1e-08,5254.0,0.775,0.67255425,3.504e-05,48.00004954,-20.20825734,,
2023-09-28,7,BTC-231229-24000-C,BTCUSDT,C,231229-24000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-1e-08,5241.0,0.775,0.67194652,3.509e-05,47.99354609,-20.2146704,,
