date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt
2023-09-03,18,BTC-230906-27000-P,BTCUSDT,P,230906-27000,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,1130.0,1.5,1.5,,0.43255806,1079.0,0.29127903,-0.95012114,0.0001633,2.22762571,-12.7644138,0.0,0.0
2023-09-03,21,BTC-230906-27000-P,BTCUSDT,P,230906-27000,0.0,0.0,0.0,0.0,0.0,0.0,1015.0,1095.0,1.5,1.5,,0.43021202,1046.0,0.29010601,-0.94961453,0.00016929,2.19254559,-13.16001946,0.0,0.0
2023-09-03,16,BTC-230906-27000-P,BTCUSDT,P,230906-27000,0.0,0.0,0.0,0.0,0.0,0.0,1150.0,1275.0,5.9,3.11,,0.56141853,1178.0,0.35570927,-0.92377021,0.00018381,3.14157391,-21.2853719,0.0,0.0
2023-09-03,8,BTC-230906-27000-P,BTCUSDT,P,230906-27000,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,1200.0,3.56,3.0,,0.44902802,1136.0,0.29951401,-0.94011245,0.00017044,2.77155051,-14.03011187,0.0,0.0
2023-09-03,11,BTC-230906-27000-P,BTCUSDT,P,230906-27000,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,1155.0,4.91,3.0,,0.47051191,1080.0,0.31025596,-0.92609902,0.00019737,3.19929643,-17.51641272,0.0,0.0
2023-09-03,9,BTC-230906-27000-P,BTCUSDT,P,230906-27000,0.0,0.0,0.0,0.0,0.0,0.0,1065.0,1185.0,5.09,5.09,,0.46139717,1115.0,0.30569859,-0.93332078,0.00018269,2.99481489,-15.69440643,0.0,0.0
2023-09-03,10,BTC-230906-27000-P,BTCUSDT,P,230906-27000,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,1160.0,4.91,3.0,,0.46134949,1088.0,0.30567474,-0.92960398,0.00019168,3.10370749,-16.49949863,0.0,0.0
2023-09-03,15,BTC-230906-27000-P,BTCUSDT,P,230906-27000,0.0,0.0,0.0,0.0,0.0,0.0,1115.0,1235.0,3.18,3.73,,0.52436829,1150.0,0.33718414,-0.92849494,0.00018303,3.01828587,-19.08213223,0.0,0.0
2023-09-03,19,BTC-230906-27000-P,BTCUSDT,P,230906-27000,0.0,0.0,0.0,0.0,0.0,0.0,960.0,1050.0,1.5,1.5,,0.40830135,1002.0,0.27915068,-0.94563056,0.00018344,2.3729505,-13.24815345,0.0,0.0
2023-09-03,12,BTC-230906-27000-P,BTCUSDT,P,230906-27000,0.0,0.0,0.0,0.0,0.0,0.0,1085.0,1165.0,1.5,1.5,,0.41882992,1116.0,0.28441496,-0.95207174,0.00015479,2.25814488,-11.50294068,0.0,0.0
2023-09-03,14,BTC-230906-27000-P,BTCUSDT,P,230906-27000,0.0,0.0,0.0,0.0,0.0,0.0,1045.0,1165.0,4.21,3.62,,0.47504902,1093.0,0.31252451,-0.93232147,0.00018743,2.9216777,-16.85708287,0.0,0.0
2023-09-03,22,BTC-230906-27000-P,BTCUSDT,P,230906-27000,0.0,0.0,0.0,0.0,0.0,0.0,1035.0,1100.0,1.5,1.5,,0.41261673,1059.0,0.28130836,-0.95873019,0.0001501,1.85020655,-10.95739036,0.0,0.0
