date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt
2023-07-03,8,BTC-230706-32000-P,BTCUSDT,P,230706-32000,0.0,0.0,0.0,0.0,0.0,0.0,1215.0,1655.0,2.7,2.7,,0.7100296,1454.0,0.4550148,-0.85050932,0.00018533,6.41729958,-49.35134987,0.0,0.0
2023-07-03,9,BTC-230706-32000-P,BTCUSDT,P,230706-32000,0.0,0.0,0.0,0.0,0.0,0.0,1215.0,1655.0,2.7,2.7,,0.69034576,1470.0,0.44517288,-0.86303726,0.00018,6.00045118,-45.79247221,0.0,0.0
2023-07-03,10,BTC-230706-32000-P,BTCUSDT,P,230706-32000,0.0,0.0,0.0,0.0,0.0,0.0,1215.0,1630.0,2.7,2.88,,0.69455624,1442.0,0.44727812,-0.85774599,0.00018496,6.11946381,-47.60158676,0.0,0.0
2023-07-03,11,BTC-230706-32000-P,BTCUSDT,P,230706-32000,0.0,0.0,0.0,0.0,0.0,0.0,1215.0,1655.0,2.7,4.26,,0.71248055,1461.0,0.45624027,-0.858039,0.00018251,6.06280766,-48.813078,0.0,0.0
2023-07-03,12,BTC-230706-32000-P,BTCUSDT,P,230706-32000,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1650.0,2.7,2.7,,0.73332787,1444.0,0.46666393,-0.8496591,0.00018667,6.25949077,-52.31760842,0.0,0.0
2023-07-03,13,BTC-230706-32000-P,BTCUSDT,P,230706-32000,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1650.0,2.7,2.7,,0.73779106,1445.0,0.46889553,-0.85058245,0.00018642,6.18687685,-52.7452126,0.0,0.0
2023-07-03,14,BTC-230706-32000-P,BTCUSDT,P,230706-32000,0.0,0.0,0.0,0.0,0.0,0.0,1195.0,1650.0,2.7,2.7,,0.81532955,1394.0,0.50766478,-0.8154564,0.00019828,7.05686559,-66.13858667,0.0,0.0
2023-07-03,15,BTC-230706-32000-P,BTCUSDT,P,230706-32000,0.0,0.0,0.0,0.0,0.0,0.0,1045.0,1105.0,2.43,2.43,,0.46529293,1074.0,0.4261744,-0.7883773,0.00025588,7.68578941,-61.41510924,0.0,0.0
2023-07-03,16,BTC-230706-32000-P,BTCUSDT,P,230706-32000,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,1130.0,2.43,2.43,,0.48408985,1104.0,0.45195103,-0.78032091,0.00024865,7.7883209,-67.04617353,0.0,0.0
2023-07-03,17,BTC-230706-32000-P,BTCUSDT,P,230706-32000,0.0,0.0,0.0,0.0,0.0,0.0,1095.0,1150.0,2.43,2.43,,0.47227383,1121.0,0.43426037,-0.80234125,0.00024544,7.2499561,-60.93562058,0.0,0.0
2023-07-03,18,BTC-230706-32000-P,BTCUSDT,P,230706-32000,0.0,0.0,0.0,0.0,0.0,0.0,950.0,1060.0,5.98,4.55,,0.54326296,1003.0,0.47909856,-0.7306946,0.00026469,8.59890954,-81.00467314,0.0,0.0
2023-07-03,19,BTC-230706-32000-P,BTCUSDT,P,230706-32000,925.0,925.0,925.0,925.0,2.43,2.43,880.0,935.0,2.39,2.48,,0.44937134,906.0,0.41597486,-0.74851676,0.00029629,8.24488828,-68.59300668,2.43,75944.025319
2023-07-03,20,BTC-230706-32000-P,BTCUSDT,P,230706-32000,925.0,925.0,925.0,925.0,2.43,2.43,980.0,1035.0,2.39,2.48,,0.46215296,1006.0,0.42569637,-0.78036735,0.00027201,7.55679078,-65.4281345,2.43,75627.2376
