date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt
2023-06-10,9,BTC-230613-23500-C,BTCUSDT,C,230613-23500,0.0,0.0,0.0,0.0,0.0,0.0,1895.0,2600.0,2.5,2.5,,1.41273499,2209.0,0.7,0.92396059,8.911e-05,3.28033654,-39.36388225,0.0,0.0
2023-06-10,10,BTC-230613-23500-C,BTCUSDT,C,230613-23500,0.0,0.0,0.0,0.0,0.0,0.0,1895.0,2600.0,2.5,2.5,,1.36939049,2250.0,0.7,0.92935432,8.469e-05,3.08411998,-37.54550613,0.0,0.0
2023-06-10,11,BTC-230613-23500-C,BTCUSDT,C,230613-23500,0.0,0.0,0.0,0.0,0.0,0.0,1895.0,2600.0,2.5,2.5,,1.33965492,2279.0,0.7,0.93344046,8.138e-05,2.92788351,-36.16782503,0.0,0.0
2023-06-10,12,BTC-230613-23500-C,BTCUSDT,C,230613-23500,0.0,0.0,0.0,0.0,0.0,0.0,1895.0,2600.0,2.5,2.5,,1.48432732,2171.0,0.7,0.92506262,9.02e-05,3.16938827,-39.73528465,0.0,0.0
2023-06-10,13,BTC-230613-23500-C,BTCUSDT,C,230613-23500,0.0,0.0,0.0,0.0,0.0,0.0,1895.0,2600.0,2.5,2.5,,1.44826889,2208.0,0.7,0.93013611,8.599e-05,2.9859211,-38.00247225,0.0,0.0
2023-06-10,14,BTC-230613-23500-C,BTCUSDT,C,230613-23500,0.0,0.0,0.0,0.0,0.0,0.0,1895.0,2600.0,2.5,2.5,,1.44916058,2214.0,0.7,0.93231246,8.454e-05,2.89275537,-37.38314037,0.0,0.0
2023-06-10,15,BTC-230613-23500-C,BTCUSDT,C,230613-23500,0.0,0.0,0.0,0.0,0.0,0.0,1895.0,2600.0,2.5,2.5,,1.50467873,2177.0,0.7,0.93054782,8.703e-05,2.92368473,-38.37302895,0.0,0.0
2023-06-10,16,BTC-230613-23500-C,BTCUSDT,C,230613-23500,0.0,0.0,0.0,0.0,0.0,0.0,1850.0,2535.0,2.5,2.5,,1.46525383,2138.0,0.7,0.92846521,8.987e-05,2.96269275,-39.50239584,0.0,0.0
2023-06-10,17,BTC-230613-23500-C,BTCUSDT,C,230613-23500,0.0,0.0,0.0,0.0,0.0,0.0,1850.0,2925.0,2.5,2.5,,1.56756401,2537.0,0.7,0.96031676,5.589e-05,1.87368935,-25.38535494,0.0,0.0
2023-06-10,18,BTC-230613-23500-C,BTCUSDT,C,230613-23500,0.0,0.0,0.0,0.0,0.0,0.0,1850.0,2925.0,2.5,2.5,,2.08127022,2112.0,0.7,0.92932334,9.058e-05,2.88560475,-39.7360156,0.0,0.0
