date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt
2023-05-18,0,BTC-230602-25000-P,BTCUSDT,P,230602-25000,325.0,425.0,310.0,350.0,5.62,5.62,235.0,255.0,1.57,1.57,,0.48375189,244.0,0.47656655,-0.16532694,9.314e-05,13.91815948,-21.68803575,2.64,72227.86443956
2023-05-18,1,BTC-230602-25000-P,BTCUSDT,P,230602-25000,325.0,425.0,310.0,350.0,5.62,5.62,245.0,260.0,0.11,16.5,,0.48391759,252.0,0.47859251,-0.16909434,9.434e-05,14.08526194,-22.10195351,2.64,72137.93037362
2023-05-18,2,BTC-230602-25000-P,BTCUSDT,P,230602-25000,325.0,425.0,310.0,350.0,5.62,5.62,230.0,255.0,24.99,1.62,,0.48404992,242.0,0.47502279,-0.16482331,9.354e-05,13.84847036,-21.62739965,2.64,72210.92231208
2023-05-18,3,BTC-230602-25000-P,BTCUSDT,P,230602-25000,310.0,425.0,310.0,350.0,5.02,5.02,230.0,245.0,0.12,1.5,,0.47905505,237.0,0.47358811,-0.1626904,9.312e-05,13.71936741,-21.41975048,2.64,72229.50065934
2023-05-18,4,BTC-230602-25000-P,BTCUSDT,P,230602-25000,310.0,425.0,310.0,350.0,5.02,5.02,230.0,250.0,20.12,16.5,,0.47618985,239.0,0.46896487,-0.16584216,9.555e-05,13.84199222,-21.45916765,2.64,72096.46177584
2023-05-18,5,BTC-230602-25000-P,BTCUSDT,P,230602-25000,310.0,425.0,310.0,350.0,5.02,5.02,230.0,250.0,22.57,1.62,,0.46692669,239.0,0.45976251,-0.16917334,9.915e-05,13.95925868,-21.2749357,2.64,71909.37512967
2023-05-18,6,BTC-230602-25000-P,BTCUSDT,P,230602-25000,310.0,425.0,310.0,350.0,4.99,4.99,240.0,255.0,1.57,1.5,,0.46992898,247.0,0.46460539,-0.17210283,9.938e-05,14.08906227,-21.75905567,2.64,71834.58828132
2023-05-18,7,BTC-230602-25000-P,BTCUSDT,P,230602-25000,375.0,425.0,335.0,350.0,4.9,4.9,210.0,235.0,5.12,15.0,,0.47794163,222.0,0.46854854,-0.15638452,9.212e-05,13.30972794,-20.78749577,2.64,72325.37704616
2023-05-18,8,BTC-230602-25000-P,BTCUSDT,P,230602-25000,335.0,425.0,335.0,350.0,3.91,3.91,200.0,215.0,1.57,0.07,,0.46386659,207.0,0.45808971,-0.15092232,9.216e-05,12.98302879,-19.87984606,2.64,72357.87486594
2023-05-18,9,BTC-230602-25000-P,BTCUSDT,P,230602-25000,425.0,425.0,350.0,350.0,2.32,2.32,205.0,220.0,20.12,16.62,,0.46967864,212.0,0.46393156,-0.15233122,9.165e-05,13.05080512,-20.29500231,2.64,72342.05053186
2023-05-18,10,BTC-230602-25000-P,BTCUSDT,P,230602-25000,425.0,425.0,350.0,350.0,2.32,2.32,210.0,225.0,1.57,1.5,,0.46730161,217.0,0.46163082,-0.15627097,9.4e-05,13.22667353,-20.52381652,2.64,72200.2572923
