date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt
2023-08-30,8,BTC-231124-27000-C,BTCUSDT,C,231124-27000,2075.0,2945.0,2075.0,2815.0,21.0,21.0,2475.0,2515.0,1.43,1.5,,0.43141007,2495.0,0.42758316,0.57434882,6.876e-05,52.26177879,-12.99830542,48.6,1335258.74531869
2023-08-30,9,BTC-231124-27000-C,BTCUSDT,C,231124-27000,2075.0,2945.0,2075.0,2815.0,21.0,21.0,2445.0,2485.0,1.43,1.5,,0.43080211,2465.0,0.4269737,0.57117106,6.91e-05,52.23941986,-12.98051721,48.6,1332599.20378038
2023-08-30,10,BTC-231124-27000-C,BTCUSDT,C,231124-27000,2075.0,2945.0,2075.0,2815.0,21.0,21.0,2455.0,2485.0,15.0,1.5,,0.42994857,2470.0,0.42707682,0.57177577,6.905e-05,52.22892609,-12.98734235,48.6,1333407.69273413
2023-08-30,11,BTC-231124-27000-C,BTCUSDT,C,231124-27000,2075.0,2945.0,2075.0,2815.0,21.0,21.0,2390.0,2425.0,30.0,1.5,,0.42898476,2407.0,0.4256314,0.56508283,6.975e-05,52.18702878,-12.93928272,48.6,1328486.31929673
2023-08-30,12,BTC-231124-27000-C,BTCUSDT,C,231124-27000,2075.0,2945.0,2075.0,2815.0,21.0,21.0,2415.0,2440.0,15.0,1.5,,0.43046355,2427.0,0.42806774,0.56613495,6.931e-05,52.1777215,-13.01734619,48.6,1329666.47683504
2023-08-30,13,BTC-231124-27000-C,BTCUSDT,C,231124-27000,2075.0,2945.0,2075.0,2815.0,21.0,21.0,2415.0,2455.0,1.48,1.5,,0.43126583,2435.0,0.42743206,0.5674974,6.934e-05,52.17284226,-13.00311513,48.6,1330396.96153831
2023-08-30,14,BTC-231124-27000-C,BTCUSDT,C,231124-27000,2860.0,2945.0,2390.0,2390.0,12.01,12.01,2250.0,2310.0,16.42,2.4,,0.43112338,2280.0,0.42535633,0.54934897,7.083e-05,52.02058187,-12.90847684,48.6,1319080.06167057
2023-08-30,15,BTC-231124-27000-C,BTCUSDT,C,231124-27000,2860.0,2945.0,2340.0,2340.0,12.04,12.04,2340.0,2370.0,0.01,1.5,,0.43358386,2355.0,0.43070257,0.55577639,6.96e-05,52.06162641,-13.08739676,48.63,1323027.41126692
2023-08-30,16,BTC-231124-27000-C,BTCUSDT,C,231124-27000,2860.0,2945.0,2270.0,2270.0,12.13,12.13,2285.0,2335.0,1.5,1.5,,0.43215752,2310.0,0.42735159,0.55213342,7.037e-05,52.02064379,-12.98166542,48.72,1323305.24436934
2023-08-30,17,BTC-231124-27000-C,BTCUSDT,C,231124-27000,2810.0,2815.0,2270.0,2270.0,9.13,9.13,2280.0,2330.0,1.42,1.5,,0.42937636,2305.0,0.42457074,0.55321359,7.078e-05,52.02384749,-12.90426508,48.72,1323659.62615377
