date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt
2023-08-04,11,BTC-230807-30000-C,BTCUSDT,C,230807-30000,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,6.24,7.36,,0.26788652,34.0,0.25753736,0.11006137,0.00028421,4.83440394,-21.97119824,0.0,0.0
2023-08-04,12,BTC-230807-30000-C,BTCUSDT,C,230807-30000,0.0,0.0,0.0,0.0,0.0,0.0,35.0,45.0,22.99,7.51,,0.26676118,39.0,0.25718093,0.12367156,0.00031087,5.22168497,-24.05215927,0.0,0.0
2023-08-04,13,BTC-230807-30000-C,BTCUSDT,C,230807-30000,0.0,0.0,0.0,0.0,0.0,0.0,40.0,50.0,23.18,7.62,,0.27258575,44.0,0.26347876,0.13434421,0.00032356,5.49272469,-26.31291229,0.0,0.0
2023-08-04,14,BTC-230807-30000-C,BTCUSDT,C,230807-30000,0.0,0.0,0.0,0.0,0.0,0.0,45.0,55.0,21.65,1.5,,0.27995527,49.0,0.27120113,0.14387194,0.00033173,5.71378873,-28.60761895,0.0,0.0
2023-08-04,15,BTC-230807-30000-C,BTCUSDT,C,230807-30000,0.0,0.0,0.0,0.0,0.0,0.0,40.0,55.0,22.9,30.14,,0.27764022,47.0,0.26425123,0.14140219,0.00033891,5.60699954,-27.78093947,0.0,0.0
2023-08-04,16,BTC-230807-30000-C,BTCUSDT,C,230807-30000,0.0,0.0,0.0,0.0,0.0,0.0,35.0,50.0,21.87,25.08,,0.27336299,42.0,0.2592051,0.13190955,0.00033218,5.30330903,-26.18359432,0.0,0.0
2023-08-04,17,BTC-230807-30000-C,BTCUSDT,C,230807-30000,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,23.41,27.92,,0.27294755,34.0,0.26228994,0.11250784,0.00029657,4.69441893,-23.83148416,0.0,0.0
2023-08-04,18,BTC-230807-30000-C,BTCUSDT,C,230807-30000,0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,2.5,24.13,,0.28479338,27.0,0.27837902,0.08875341,0.00023802,3.89823781,-21.34785625,0.0,0.0
2023-08-04,19,BTC-230807-30000-C,BTCUSDT,C,230807-30000,0.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,20.63,26.67,,0.29588759,24.0,0.28202713,0.08114734,0.00022178,3.61032109,-20.36407528,0.0,0.0
2023-08-04,20,BTC-230807-30000-C,BTCUSDT,C,230807-30000,25.0,25.0,25.0,25.0,0.04,0.04,15.0,30.0,21.39,25.6,,0.31248391,21.0,0.28946817,0.07208348,0.00019955,3.26483061,-19.22156117,0.04,1158.64425934
