date,hour,symbol,underlying,type,strike,open,high,low,close,volume_contracts,volume_usdt,best_bid_price,best_ask_price,best_bid_qty,best_ask_qty,best_buy_iv,best_sell_iv,mark_price,mark_iv,delta,gamma,vega,theta,openinterest_contracts,openinterest_usdt
2023-05-26,00,BTC-230630-28000-P,BTCUSDT,P,230630-28000,2365.00000000,2440.00000000,2365.00000000,2440.00000000,4.00000000,4.00000000,2290.00000000,2315.00000000,2.40000000,4.00000000,"",0.42047143,2302.00000000,0.41639447,-0.64429125,0.00010871,30.66158066,-18.08827651,4.00000000,105828.48711112
2023-05-26,00,BTC-230929-40000-P,BTCUSDT,P,230929-40000,12870.00000000,12870.00000000,12870.00000000,12870.00000000,0E-8,0E-8,13600.00000000,14820.00000000,1.50000000,1.50000000,"",0.74142933,14035.00000000,0.55119753,-0.86683596,0.00002506,33.48626468,-7.30750695,19.99000000,528877.86433782
2023-05-26,01,BTC-230526-21000-C,BTCUSDT,C,230526-21000,6205.00000000,6205.00000000,6205.00000000,6205.00000000,0E-8,0E-8,5215.00000000,6075.00000000,2.50000000,2.50000000,"",9.99999940,5415.00000000,1.05000000,1.00000000,0E-8,0E-8,0E-8,39.99000000,1056068.68125329
2023-05-26,02,BTC-230526-12000-C,BTCUSDT,C,230526-12000,16000.00000000,16000.00000000,16000.00000000,16000.00000000,0E-8,0E-8,12930.00000000,16680.00000000,2.50000000,2.50000000,"",9.99999940,14404.00000000,1.05000000,1.00000000,0E-8,0E-8,0E-8,0.01000000,264.04884667
2023-05-26,03,BTC-230630-24000-P,BTCUSDT,P,230630-24000,650.00000000,650.00000000,540.00000000,550.00000000,59.24000000,59.24000000,525.00000000,550.00000000,1.50000000,1.50000000,"",0.46667218,537.00000000,0.46162784,-0.22776339,0.00007972,24.77983949,-16.26406640,134.40000000,3552932.72319955
2023-05-26,03,BTC-231229-35000-P,BTCUSDT,P,231229-35000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,525.00000000,10040.00000000,3.20000000,4.04000000,"",0.48477650,9437.00000000,0.39238825,-0.78108600,0.00003690,60.20533772,-5.43910954,0E-8,0E-8
2023-05-26,04,BTC-230929-35000-C,BTCUSDT,C,230929-35000,775.00000000,775.00000000,775.00000000,775.00000000,0E-8,0E-8,760.00000000,785.00000000,1.50000000,1.50000000,"",0.49566567,772.00000000,0.49283206,0.20475567,0.00003708,44.10952579,-8.61787380,11.86000000,313453.94379553
2023-05-26,04,BTC-231229-35000-C,BTCUSDT,C,231229-35000,1745.00000000,1745.00000000,1745.00000000,1745.00000000,0E-8,0E-8,1485.00000000,1650.00000000,17.43000000,2.20000000,"",0.50991893,1567.00000000,0.49818665,0.29496701,0.00003398,70.32738790,-8.06820121,4.33000000,114439.76194221
2023-05-26,05,BTC-230602-28500-C,BTCUSDT,C,230602-28500,105.00000000,105.00000000,90.00000000,90.00000000,36.52000000,36.52000000,85.00000000,90.00000000,1.50000000,1.50000000,"",0.45498669,87.00000000,0.45140743,0.11186198,0.00011486,6.98542327,-22.25835411,38.43000000,1012714.73856000
2023-05-26,06,BTC-230609-26000-C,BTCUSDT,C,230609-26000,990.00000000,1040.00000000,990.00000000,1040.00000000,14.00000000,14.00000000,1045.00000000,1075.00000000,7.50000000,17.43000000,"",0.40995955,1059.00000000,0.40247977,0.59822597,0.00018536,20.05323735,-28.73952164,45.25000000,1195866.93966682
2023-05-26,06,BTC-230929-33000-P,BTCUSDT,P,230929-33000,7190.00000000,7190.00000000,7190.00000000,7190.00000000,0E-8,0E-8,7135.00000000,7450.00000000,1.50000000,1.50000000,"",0.45245171,7287.00000000,0.41790724,-0.78252479,0.00004531,45.68811950,-7.57423897,21.03000000,555780.81196007
2023-05-26,07,BTC-230526-28000-P,BTCUSDT,P,230526-28000,1890.00000000,1890.00000000,1890.00000000,1890.00000000,0E-8,0E-8,1425.00000000,1825.00000000,2.50000000,2.50000000,"",9.99999940,1523.00000000,1.05000000,-1.00000000,0E-8,0E-8,0E-8,16.61000000,440283.10448215
2023-05-26,09,BTC-230630-50000-C,BTCUSDT,C,230630-50000,15.00000000,15.00000000,15.00000000,15.00000000,0.10000000,0.10000000,10.00000000,15.00000000,5.23000000,2.38000000,"",0.80480516,12.00000000,0.78773141,0.00634455,0.00000277,1.46126961,-1.64833544,0.10000000,2644.62075556
2023-05-26,09,BTC-230929-65000-P,BTCUSDT,P,230929-65000,37230.00000000,37230.00000000,37230.00000000,37230.00000000,0E-8,0E-8,36280.00000000,40105.00000000,3.90000000,4.95000000,"",1.25019073,38721.00000000,0.77509537,-0.95974573,0.00000719,13.45440464,-4.14101089,0.16000000,4231.39427556
2023-05-26,10,BTC-230630-35000-P,BTCUSDT,P,230630-35000,8095.00000000,8095.00000000,8095.00000000,8095.00000000,0.01000000,0.01000000,7985.00000000,9055.00000000,2.50000000,2.37000000,"",0.81240654,8662.00000000,0.55620327,-0.93857523,0.00002668,9.92023004,-7.91062732,41.60000000,1100366.84160000
2023-05-26,11,BTC-230728-46000-P,BTCUSDT,P,230728-46000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,18445.00000000,20390.00000000,3.29000000,4.93000000,"",1.09851837,19645.00000000,0.69925919,-0.96084491,0.00001103,9.29887645,-5.17426279,0E-8,0E-8
2023-05-26,12,BTC-230630-20000-C,BTCUSDT,C,230630-20000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,6235.00000000,7045.00000000,2.83000000,4.67000000,"",0.94576836,6585.00000000,0.62288418,0.93918419,0.00002368,9.82786710,-8.79753899,0E-8,0E-8
2023-05-26,13,BTC-230602-29000-C,BTCUSDT,C,230602-29000,80.00000000,80.00000000,80.00000000,80.00000000,5.75000000,5.75000000,40.00000000,50.00000000,2.50000000,1.57000000,"",0.43864429,44.00000000,0.42803884,0.06756390,0.00008457,4.71526584,-14.95046991,32.91000000,873950.45652000
2023-05-26,13,BTC-240329-30000-C,BTCUSDT,C,240329-30000,6765.00000000,6765.00000000,3905.00000000,3905.00000000,0.02000000,0.02000000,3505.00000000,3840.00000000,5.81000000,4.56000000,"",0.52666843,3672.00000000,0.50943166,0.48877552,0.00003212,97.18077363,-8.04337303,0.30000000,7966.73160000
2023-05-26,15,BTC-230630-23000-C,BTCUSDT,C,230630-23000,4300.00000000,4300.00000000,4300.00000000,4300.00000000,0E-8,0E-8,4075.00000000,4340.00000000,1.50000000,1.50000000,"",0.62501431,4201.00000000,0.56087255,0.83160330,0.00005439,20.73598770,-16.77438824,2.47000000,66068.74560000
2023-05-26,15,BTC-231229-35000-P,BTCUSDT,P,231229-35000,0E-8,0E-8,0E-8,0E-8,0E-8,0E-8,8965.00000000,9905.00000000,5.31000000,3.36000000,"",0.49765587,9409.00000000,0.42631865,-0.74345215,0.00003666,66.39267390,-6.53179230,0E-8,0E-8
2023-05-26,16,BTC-230602-25000-C,BTCUSDT,C,230602-25000,1610.00000000,1610.00000000,1610.00000000,1610.00000000,0E-8,0E-8,1795.00000000,2030.00000000,1.50000000,1.50000000,"",0.60929060,1896.00000000,0.45464530,0.87740275,0.00012374,7.33065772,-25.15353401,0.01000000,267.93886667
